Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000142230.15,7172.401220524861,-1.067126847399916,0.07524407313727818,-14.182204696082955,1.1807777938508761e-45,1.553130262616626e-44,SeAx_vs_MyLa
ENSG00000110042.9,93.6419798317016,3.874207271026932,0.27318126621274785,14.181818997829012,1.1872862945231924e-45,1.560545412060381e-44,SeAx_vs_MyLa
ENSG00000142875.23,1558.4312997078473,1.435532433308346,0.101232858680034,14.180498822478416,1.209835118553719e-45,1.5890173129684659e-44,SeAx_vs_MyLa
ENSG00000105854.15,732.8563291999229,-10.313426455942503,0.7273810100783046,-14.178850304096107,1.238591280128873e-45,1.6255943431141947e-44,SeAx_vs_MyLa
ENSG00000134686.23,1654.3610705384124,1.19466652526613,0.08426352753381854,14.177741666305858,1.258311442822348e-45,1.6502671667761616e-44,SeAx_vs_MyLa
ENSG00000179119.16,1167.8620733601235,1.4184414804418766,0.10005543361216805,14.176556227220983,1.2797434754467624e-45,1.6771473564468727e-44,SeAx_vs_MyLa
ENSG00000228509.8,93.69380034377929,-5.355008988097206,0.3781220574925754,-14.16211744854994,1.571855353267989e-45,2.0584640828798262e-44,SeAx_vs_MyLa
ENSG00000185220.14,445.3629071168523,2.283388799045356,0.1612785465107747,14.158044256015213,1.6656547075876854e-45,2.1797081144217227e-44,SeAx_vs_MyLa
ENSG00000160679.14,3767.631648614806,1.0662976562996556,0.07532770589696497,14.15545108672449,1.7282520097943895e-45,2.259973339815072e-44,SeAx_vs_MyLa
ENSG00000134343.15,134.45044789913308,-4.35505516007452,0.30770735406016675,-14.15323716710055,1.7835432362287324e-45,2.3305745497474643e-44,SeAx_vs_MyLa
ENSG00000131143.12,8302.635719486343,-0.8539985493408503,0.06034051963922001,-14.15298632572216,1.7899178136576644e-45,2.33719953583652e-44,SeAx_vs_MyLa
ENSG00000134970.16,1594.853823592611,-1.3974552356631742,0.09875095089437212,-14.15130915709305,1.833125801126248e-45,2.391875362503768e-44,SeAx_vs_MyLa
ENSG00000139546.13,1264.9920225696947,-0.9777145095473572,0.06911184896666032,-14.146843474250101,1.9533003411644548e-45,2.5468250081485593e-44,SeAx_vs_MyLa
ENSG00000160294.12,3072.8831184709047,1.2146355822728736,0.08587677766126561,14.143935244798202,2.0357454221560108e-45,2.6523912173036314e-44,SeAx_vs_MyLa
ENSG00000103507.16,1499.7063011473135,-1.3658215674199414,0.09661921388318413,-14.136127924527159,2.2746007923024813e-45,2.961444272826959e-44,SeAx_vs_MyLa
ENSG00000184083.13,266.191736567115,-2.549357423597674,0.18035940697013747,-14.134873619426887,2.315493082512837e-45,3.01249517597803e-44,SeAx_vs_MyLa
ENSG00000136699.22,3278.025572776604,-0.9004282908891718,0.06377070220241385,-14.1197800838249,2.8688519021255366e-45,3.729715662306167e-44,SeAx_vs_MyLa
ENSG00000150637.11,692.5864597328688,9.296583969900341,0.6584972745189831,14.117877673360576,2.9473461257381707e-45,3.828985195257384e-44,SeAx_vs_MyLa
ENSG00000167074.17,292.0119649159788,2.6957029374419834,0.19094591468086558,14.117625621618581,2.95790494732365e-45,3.8399179080654484e-44,SeAx_vs_MyLa
ENSG00000198807.13,146.26821138142523,4.938263946892318,0.34984667965557686,14.115508975972064,3.0480726489509037e-45,3.954107277766506e-44,SeAx_vs_MyLa
ENSG00000130449.7,359.7359389498307,1.9527840629233864,0.1384531361627939,14.104296349252017,3.573356743070965e-45,4.632176993640835e-44,SeAx_vs_MyLa
ENSG00000140263.17,1580.8814714990522,-1.3182259418474198,0.0935329995819908,-14.09369899114447,4.1522975419053513e-45,5.378771544702413e-44,SeAx_vs_MyLa
ENSG00000154265.18,126.39891299282426,3.2094867707644994,0.227936033837365,14.080646735542066,4.9950559362248966e-45,6.46578230473042e-44,SeAx_vs_MyLa
ENSG00000146425.13,875.0745471253193,-1.4507141937383334,0.1031239377506029,-14.067676481155821,6.000882570343647e-45,7.762152436657505e-44,SeAx_vs_MyLa
ENSG00000140545.18,932.8374427467204,2.6653837604936377,0.1894937029265087,14.065817065843888,6.160718186548481e-45,7.963150527562485e-44,SeAx_vs_MyLa
ENSG00000138757.17,3599.1287657907933,1.212141452624395,0.08624433557895933,14.054736980548043,7.204909667895887e-45,9.30612521271484e-44,SeAx_vs_MyLa
ENSG00000196954.15,694.2103791530858,-1.8775444044357057,0.13362758449906487,-14.050575047615599,7.641104375733324e-45,9.8624196607537825e-44,SeAx_vs_MyLa
ENSG00000128340.18,10960.577583391478,-1.2371752689491367,0.08806286158791905,-14.0487743259851,7.837881640668742e-45,1.0109118041222499e-43,SeAx_vs_MyLa
ENSG00000196123.15,456.68995815907704,1.823314434915974,0.12997071503583632,14.028655873850033,1.0410601890109745e-44,1.3417693011605474e-43,SeAx_vs_MyLa
ENSG00000112282.20,729.4977133968215,1.8174771774500285,0.1295658131300048,14.027443918608325,1.0590015323541166e-44,1.3639117506918763e-43,SeAx_vs_MyLa
ENSG00000169991.12,1120.0131391768891,-1.4378937664664444,0.10254459301257393,-14.022131486641436,1.1413448678507092e-44,1.468907565197231e-43,SeAx_vs_MyLa
ENSG00000138663.11,1122.6252513674044,1.1170257305460312,0.07967684429050786,14.01945245814794,1.185255728606414e-44,1.5243256552752267e-43,SeAx_vs_MyLa
