Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison
ENSG00000162384.16,887.3835748835421,0.16666217062254574,0.09506929123748069,0.07741964323144603,0.10957283208179457,HuT78_vs_HH
ENSG00000227525.4,24.068574584209692,-0.8065978266490204,0.5329425511076231,0.07748197699015112,0.1096523910086545,HuT78_vs_HH
ENSG00000241352.3,19.55145868053852,-0.7652221498223828,0.49589932377170653,0.07749554623269056,0.10966293133954592,HuT78_vs_HH
ENSG00000204564.14,309.6869817010421,-0.20353300342843353,0.11597677087067551,0.07756200377386895,0.10974830563216667,HuT78_vs_HH
ENSG00000165916.11,7996.456102042938,-0.18143016559892533,0.10377972525447458,0.07757654159293613,0.10976020712663487,HuT78_vs_HH
ENSG00000198855.9,160.62251477148598,-0.3077934556361949,0.177394702485046,0.07770500893251663,0.1099332887172104,HuT78_vs_HH
ENSG00000261790.2,5.546627003987499,-1.1363641008350445,1.5718177694399222,0.07773585439491232,0.10996824316841869,HuT78_vs_HH
ENSG00000306045.1,11.62964522009748,-0.9690298961383571,0.7086802907355976,0.0778088518501761,0.11006281728352979,HuT78_vs_HH
ENSG00000307823.1,7.6031165482593694,0.9231491612434138,0.6468091298862076,0.0778167111393373,0.11006524396504247,HuT78_vs_HH
ENSG00000143119.17,2709.4485738800226,0.14790645953163678,0.08387283290419764,0.07787130225888424,0.11013376331948457,HuT78_vs_HH
ENSG00000188873.4,20.38269560435726,-0.6816787228899521,0.4269301015270868,0.07802393734036225,0.11034092496468186,HuT78_vs_HH
ENSG00000272994.3,66.44576958823902,-0.4278398924745513,0.2511533279690054,0.0780536755170871,0.1103742676524284,HuT78_vs_HH
ENSG00000005700.17,1582.3227533433617,0.14686824737965487,0.08351873135617546,0.07836473710283727,0.11080538793980503,HuT78_vs_HH
ENSG00000124535.18,2251.92376465423,-0.1461407051828764,0.08354136970374357,0.07837671704525806,0.11081358108008825,HuT78_vs_HH
ENSG00000242692.1,51.16938299524893,-0.7577343477316105,0.49202779333321667,0.07848421983262358,0.11095681804777867,HuT78_vs_HH
ENSG00000127423.12,355.3451849295829,0.22565408569143533,0.1286264458414854,0.07862119351516215,0.11114169350778269,HuT78_vs_HH
ENSG00000234311.2,4.009830123571421,0.3139812754573777,1.0879249057979192,0.07866674205060158,0.1111885352139272,HuT78_vs_HH
ENSG00000169696.18,1077.7154178980309,0.19715206952573455,0.11262117297195093,0.07866451100370277,0.1111885352139272,HuT78_vs_HH
ENSG00000166263.15,240.49663718277338,0.2883721618825179,0.165564721216585,0.07885211187789207,0.11144174694638975,HuT78_vs_HH
ENSG00000233967.8,14.291175763668964,-0.7238822482355697,0.4619533153702725,0.07888297217684172,0.1114765675276579,HuT78_vs_HH
ENSG00000238184.1,13.994957314728877,0.859990952513828,0.585258506852545,0.07890911524973968,0.11150471680857282,HuT78_vs_HH
ENSG00000139644.15,17935.080477760042,-0.13792311731265205,0.08194237532846475,0.07897803513786954,0.11159330384848433,HuT78_vs_HH
ENSG00000143106.15,4911.153058442647,0.13440687446920913,0.0756980104359346,0.079006148475943,0.11162422318190213,HuT78_vs_HH
ENSG00000163435.17,56.51034524705403,1.1501851000670855,1.1353795477867057,0.07902212827908174,0.1116379960665365,HuT78_vs_HH
ENSG00000087263.19,1808.1191552761752,-0.15111989966145398,0.08648255449418983,0.07908254294247452,0.11171453688806426,HuT78_vs_HH
ENSG00000301373.1,10.436187977701575,0.9679210151896352,0.7016429245229466,0.07918677019312857,0.11185295182605838,HuT78_vs_HH
ENSG00000226085.3,81.2014014455477,0.41707081696836745,0.24502080313169905,0.07922407091156165,0.11189681728008727,HuT78_vs_HH
ENSG00000298636.1,6.803434260811067,1.1821811349024474,1.0214386506189004,0.07926915507862116,0.11195166836685046,HuT78_vs_HH
ENSG00000248719.3,6.329070121896708,1.2379027690846411,1.0750211313247422,0.0793860288946907,0.11210789119094938,HuT78_vs_HH
ENSG00000125618.20,59.47887996570518,-0.49939184620978044,0.29962209874406454,0.07942786229135088,0.11215812666111381,HuT78_vs_HH
ENSG00000303625.1,7.666523455519451,-0.18228960203825378,1.0443449746524058,0.07957471600540907,0.11235663912648985,HuT78_vs_HH
ENSG00000150773.14,9.315579810360804,-0.862063426264574,0.5933143877440561,0.07970433612253296,0.11252192132664918,HuT78_vs_HH
ENSG00000293495.2,2165.0168035257707,0.15811627994436023,0.09052259361975633,0.07970034707408818,0.11252192132664918,HuT78_vs_HH
ENSG00000234127.11,559.0247230943503,0.24847423664865118,0.14317834634835397,0.07971860123212533,0.11253319211043458,HuT78_vs_HH
ENSG00000130165.13,1531.6929846769592,0.1516201168832713,0.08681173029066382,0.07974380971313096,0.11255990789558314,HuT78_vs_HH
ENSG00000234648.1,22.95059003516112,-0.7134444467100184,0.45654075125931304,0.07979070698641341,0.11261723120315105,HuT78_vs_HH
ENSG00000113312.14,2010.2798438001605,0.11447609156170523,0.06557352097765232,0.07993302091349325,0.11280920668546017,HuT78_vs_HH
ENSG00000117461.17,684.2375111605098,-0.2542610542995955,0.14710609492874271,0.08010617652112009,0.11304467525607455,HuT78_vs_HH
ENSG00000267744.1,7.999841601717549,0.23709028628859005,1.0582698311087848,0.08012516815038312,0.11306256989714189,HuT78_vs_HH
ENSG00000225450.1,8.942182154121593,-0.9608082934244399,0.7008118279166303,0.08028983765854153,0.11328600784852891,HuT78_vs_HH
ENSG00000106355.12,1658.3209227001112,-0.1331465508349763,0.07643558239711777,0.08041825576861295,0.1134582652460782,HuT78_vs_HH
ENSG00000086848.17,131.9742767990097,-0.30812871336915304,0.17941827014627812,0.08047646115702384,0.11353144354894733,HuT78_vs_HH
ENSG00000253893.3,75.66460331503953,-1.1258241319424047,1.3253085937273545,0.08049476928731562,0.11354833006159523,HuT78_vs_HH
ENSG00000177084.21,3205.270610574393,-0.17414446793912344,0.10057242652012396,0.08057561057611996,0.11365341811441534,HuT78_vs_HH
ENSG00000174437.20,10901.800408919557,-0.15173110621437733,0.08777844252170516,0.08076650574302409,0.11391371046971159,HuT78_vs_HH
ENSG00000293161.1,36.6950297556952,-0.6212267631423276,0.3865589731367044,0.08102735301558846,0.11427261507315338,HuT78_vs_HH
ENSG00000293178.2,45.42655672550589,0.603508753506124,0.3721982966975708,0.08109369674906246,0.11435717705127943,HuT78_vs_HH
ENSG00000164182.14,1086.797436519117,-0.16339624757448273,0.09419920508591297,0.08122650229647448,0.11453544184504844,HuT78_vs_HH
ENSG00000224614.3,13.642263040016791,1.0326859311325263,0.7996537632253258,0.08125949387836424,0.11457294450109361,HuT78_vs_HH
ENSG00000134153.12,1403.8146327767429,0.1713306358746629,0.09830047009529473,0.08129104971643115,0.11460841706696027,HuT78_vs_HH
ENSG00000259363.7,102.10239940998092,0.6812131602757566,0.43066322241941307,0.08147645638166823,0.11486077400673483,HuT78_vs_HH
ENSG00000267750.7,47.25714225451089,-0.5842512959191535,0.35987848166601827,0.08153002138671721,0.11492724314604129,HuT78_vs_HH
ENSG00000263280.5,6.24015904347564,-1.2364260179090547,1.1056899093574126,0.08156067445098754,0.11496140698579399,HuT78_vs_HH
ENSG00000272606.3,24.02105358088173,0.671985297156113,0.42503505209587494,0.08176018622390495,0.11523355646300505,HuT78_vs_HH
ENSG00000146872.21,1647.8364561905116,0.1666715331095803,0.09619505358021875,0.0818288224031708,0.1153212203707367,HuT78_vs_HH
ENSG00000304975.1,8.476521861098252,-0.9238655517891983,0.6675233566284768,0.08190131989353328,0.11541431179836771,HuT78_vs_HH
ENSG00000163659.15,1396.46081514639,-0.22276006376888288,0.12901309869953334,0.08191909946871151,0.11543028684772429,HuT78_vs_HH
ENSG00000162104.12,267.9662544150202,0.26501498963390707,0.1531361649900351,0.08201807940598556,0.11556066791649479,HuT78_vs_HH
ENSG00000072778.22,5968.542953893175,-0.14447558029727567,0.08465488222937503,0.08204840136941871,0.11559429934988488,HuT78_vs_HH
ENSG00000117650.15,1346.0312209973617,0.21829169618538308,0.1263373155956071,0.08215026035684608,0.11572870286175178,HuT78_vs_HH
ENSG00000223822.2,63.795276415119226,-0.6015001050481503,0.3736487693952568,0.08217256548572952,0.11575102301280424,HuT78_vs_HH
ENSG00000181444.15,13.883066866350187,1.1153955484724576,0.9432453045396428,0.08220625286928072,0.11578937181800175,HuT78_vs_HH
ENSG00000230832.3,7.851559060554282,-0.9099457394197713,0.6546707300113563,0.08227623939074033,0.1158448036523924,HuT78_vs_HH
ENSG00000177951.20,1209.45167261867,-0.13285870294280974,0.0767039135265716,0.08225242771894495,0.1158448036523924,HuT78_vs_HH
ENSG00000255435.8,8.013404602025306,-0.9405474058808572,0.7046116455286475,0.08227793925051861,0.1158448036523924,HuT78_vs_HH
ENSG00000161960.18,92.34236037872343,-0.3697606741124525,0.2181624950062281,0.08227731590488477,0.1158448036523924,HuT78_vs_HH
ENSG00000131759.20,1643.3523679330565,0.1474077146949173,0.0854895037930274,0.0822643626303504,0.1158448036523924,HuT78_vs_HH
ENSG00000270194.2,10.669627479564152,0.9842121686999842,0.7446190334621905,0.08234765472826815,0.11593384946616297,HuT78_vs_HH
ENSG00000172613.10,627.0889107093325,-0.20015195643172676,0.11623136213676911,0.08236510132474188,0.11594929987684668,HuT78_vs_HH
ENSG00000111641.15,128.63084503414836,0.34212147997462383,0.20094906955439912,0.08237714202123578,0.11595713831306978,HuT78_vs_HH
ENSG00000177483.12,14.820444872527249,-0.8113360387574192,0.5495458276347728,0.0824504959577493,0.11605127554078243,HuT78_vs_HH
ENSG00000260645.2,4.274733457509073,-1.1006454997298292,1.2196845687739155,0.08247577321105562,0.11607773407777998,HuT78_vs_HH
ENSG00000171302.19,2354.3427719408855,0.1780750926521456,0.10294049982657862,0.0824900166906275,0.11608866056658222,HuT78_vs_HH
ENSG00000228315.13,285.76016722667765,-0.2949863208742787,0.1719082281194383,0.08258408110512735,0.11621190896224623,HuT78_vs_HH
ENSG00000289393.2,16.480531757153017,-0.867491256494282,0.6066882011659794,0.08263704986953731,0.11627731294476601,HuT78_vs_HH
ENSG00000131016.19,5.957777233273939,1.0886508740948537,1.484484810923612,0.0827023795775086,0.11636009818040263,HuT78_vs_HH
ENSG00000236790.8,248.33531371246843,0.3568886330628116,0.21638577801195297,0.08281747760353206,0.11651288764467387,HuT78_vs_HH
ENSG00000181222.19,6348.7587190152835,0.1570281736471887,0.09020397787867057,0.0828722803441551,0.11658083253753738,HuT78_vs_HH
ENSG00000142082.17,302.7104603369691,-0.2582462769312965,0.15090797889904628,0.08293240203249083,0.11665624861903841,HuT78_vs_HH
ENSG00000173530.8,31.162958106971015,0.7920500230863119,0.5242781318161752,0.08294895641694373,0.11667037404487296,HuT78_vs_HH
ENSG00000290476.2,123.1929809809258,-0.2870065275936609,0.168168544010686,0.08301499196942501,0.11675408864282062,HuT78_vs_HH
ENSG00000126903.18,859.9747336196224,-0.19515237619585166,0.11333715081210609,0.08302430186491362,0.11675801616374343,HuT78_vs_HH
ENSG00000135392.21,1136.6432621197503,-0.1722323939507552,0.09997095375952489,0.0832392623012374,0.11705112905232874,HuT78_vs_HH
ENSG00000267201.2,3.654822113477517,-1.0854491833602844,1.524305005197605,0.08330713051381412,0.11713737094066243,HuT78_vs_HH
ENSG00000205220.14,748.8704449547201,-0.17756868399995202,0.10321373495635168,0.08340940006755801,0.11727196689768496,HuT78_vs_HH
ENSG00000291212.2,13.427711511761888,-1.0784027014751263,0.8518700913432826,0.08342675920740376,0.1172871687358266,HuT78_vs_HH
ENSG00000249790.4,125.13977492782922,-1.1263060160174097,1.4780306975065862,0.08359527096206547,0.11751485242352502,HuT78_vs_HH
ENSG00000196756.16,1024.606149373597,0.2075527973439887,0.12068668694248257,0.08360404101541997,0.1175179595756178,HuT78_vs_HH
ENSG00000182168.17,214.74562709851762,-1.1268355329629092,1.4782231076435117,0.08363529440074785,0.11755266743993392,HuT78_vs_HH
ENSG00000156928.7,761.3232027738709,0.1510867278069795,0.08749140804717777,0.08367093088644831,0.11758809027679504,HuT78_vs_HH
ENSG00000164687.13,8672.28632689844,-0.11398274327847417,0.06665387305631339,0.08367362404959995,0.11758809027679504,HuT78_vs_HH
ENSG00000286626.3,22.91813298539404,-0.6665300372027941,0.424789554094972,0.08383256861009475,0.11780221716604027,HuT78_vs_HH
ENSG00000101052.15,743.6985754174558,-0.17986251884469842,0.10484840030152769,0.08392859094690211,0.11792789857362755,HuT78_vs_HH
ENSG00000124198.12,1373.1926426582356,-0.14495001188714168,0.08431798627721353,0.08395373866948297,0.11795398229658752,HuT78_vs_HH
ENSG00000161860.10,36.56973812092731,-0.639142906242411,0.40423187017354706,0.08412288751556778,0.11818236589095019,HuT78_vs_HH
ENSG00000117448.16,3809.55252966777,-0.13253259685858634,0.07708503008566071,0.08417664191538254,0.11824861130040605,HuT78_vs_HH
ENSG00000196497.19,40.8170570914417,-0.5009903576461603,0.30501169410321455,0.0842274311504831,0.11831068128123763,HuT78_vs_HH
ENSG00000143771.14,935.0281475163056,0.15190087719228723,0.08796713631132107,0.08434113000485774,0.1184425291241692,HuT78_vs_HH
ENSG00000260101.3,65.26262096557151,-0.6406137296458061,0.40458619216911734,0.08433925613320163,0.1184425291241692,HuT78_vs_HH
ENSG00000184857.10,428.2872863305266,0.1936656275523004,0.11279950918358833,0.08433638366143684,0.1184425291241692,HuT78_vs_HH
ENSG00000129437.13,12.339985363861532,-0.8234864103974594,0.565489487087507,0.0843583952263268,0.11845748945599974,HuT78_vs_HH
ENSG00000125944.24,10193.342803312997,-0.14117669409408012,0.08212129766812916,0.08456845607157419,0.11874315310935431,HuT78_vs_HH
ENSG00000146063.22,1207.6973738486954,-0.19625806116662545,0.11425787507670995,0.08467234137224294,0.11887855283871787,HuT78_vs_HH
ENSG00000019995.7,883.1621163245188,0.1651537228821747,0.09639826934113108,0.08467815868126591,0.11887855283871787,HuT78_vs_HH
ENSG00000004897.14,3709.0803979251505,0.1374360804553752,0.0791818469380167,0.08477556931684715,0.11900598059170324,HuT78_vs_HH
ENSG00000170584.14,1474.966397679477,-0.1415270099241895,0.08239679620693886,0.08478388110153416,0.11900832327305372,HuT78_vs_HH
ENSG00000205336.16,236.95836429100055,-0.5593618040269489,0.34513161289367733,0.08494572786680382,0.11922616066544894,HuT78_vs_HH
ENSG00000123737.15,1906.4518091896311,-0.1352727423903789,0.07900303632779644,0.08506163574813999,0.11937949114202333,HuT78_vs_HH
ENSG00000198870.9,5.512754518814412,-1.102829126573573,0.9670363766071721,0.08507156465410029,0.11938407338071493,HuT78_vs_HH
ENSG00000233707.3,4.831534502234573,-1.0677650827354663,0.9555454520329342,0.08521026778125666,0.11956935437465444,HuT78_vs_HH
ENSG00000110717.15,2335.9426088165005,-0.1129809687780099,0.06585533134934488,0.08529905413661884,0.11968456726641029,HuT78_vs_HH
ENSG00000203907.11,64.71254661289362,-1.1245869026707314,1.4787396907107155,0.08534796274920425,0.11974381334889139,HuT78_vs_HH
ENSG00000296385.1,5.149020866396679,1.1857766816805608,1.1594350062352594,0.08547156492685845,0.11990648694609114,HuT78_vs_HH
ENSG00000073050.14,1398.9598598229254,0.14916196319535252,0.0867856961198293,0.08547729527147808,0.11990648694609114,HuT78_vs_HH
ENSG00000178715.8,28.98419651622281,-0.6462583926174231,0.41278678876703256,0.08552510253963222,0.11996415690553643,HuT78_vs_HH
ENSG00000163902.14,7369.996575174906,0.132861290147121,0.07726844912357224,0.08572152876090533,0.12023026601046104,HuT78_vs_HH
ENSG00000224903.2,18.14019739693447,-0.7682294352134801,0.5159784628101087,0.08577470600616156,0.12029543276189011,HuT78_vs_HH
ENSG00000151500.17,922.0173547139665,-0.18820199741668697,0.1116779766413538,0.08598280915221575,0.12057784939036752,HuT78_vs_HH
ENSG00000157657.17,65.00434204639618,0.7504226350918528,0.4944521885957824,0.08610655170727112,0.12074192813366955,HuT78_vs_HH
ENSG00000296816.1,12.162068874289826,-0.8009517790989344,0.5498982693879297,0.08611785084322779,0.12074832103439195,HuT78_vs_HH
ENSG00000173638.21,2537.2114281401286,0.13048249949015736,0.07617864369579638,0.0862025495950128,0.1208576205974843,HuT78_vs_HH
ENSG00000228509.8,93.69380034377929,0.6277817944794647,0.3979027542634611,0.08624283085653674,0.12090463375810749,HuT78_vs_HH
ENSG00000293759.1,8.476771838892406,-1.2020526649729668,1.1103245195399527,0.08625223651374117,0.1209083581489572,HuT78_vs_HH
ENSG00000139160.15,33.03599381961365,-0.5714339982080043,0.3566744302890711,0.0863128363096798,0.12098384026976869,HuT78_vs_HH
ENSG00000205861.14,15.428270389338715,-0.8540862075500806,0.6046101132581165,0.0863395514631962,0.12101181853099358,HuT78_vs_HH
ENSG00000118420.19,258.13493313619364,-0.22797624189233667,0.1342866427383065,0.08646625923755687,0.1211799291434586,HuT78_vs_HH
ENSG00000256940.6,37.93456399470251,-0.6153389431252958,0.3890788042693801,0.08647850108399127,0.1211876053598016,HuT78_vs_HH
ENSG00000175826.14,4220.5387818210775,0.10736501942515624,0.06301385891277551,0.08650002885936338,0.12120829229687094,HuT78_vs_HH
ENSG00000183098.12,61.86334906877414,-1.1215024103099107,1.4762794295879351,0.08660417693688469,0.12134473876304468,HuT78_vs_HH
ENSG00000076944.19,208.13339065740314,0.33651168819327626,0.20038564076300847,0.0867985063107654,0.12160751079669681,HuT78_vs_HH
ENSG00000253704.5,20.402948175114975,-0.7364038035856654,0.49131716378266405,0.08696614907492423,0.12183285585527584,HuT78_vs_HH
ENSG00000067704.12,6060.353901223421,0.1391431035746943,0.08165677898710619,0.0871521880356582,0.12208393530837569,HuT78_vs_HH
ENSG00000099977.18,151.9186393381766,0.9426092456718143,0.7213104234262326,0.08716001125610259,0.1220853480573165,HuT78_vs_HH
ENSG00000287445.2,12.210607455924563,-0.8744461065281312,0.6327190714192712,0.08719063838511011,0.12211869960669593,HuT78_vs_HH
ENSG00000271869.3,32.051618196856445,-0.5917698009290019,0.3738702215647559,0.08723083058389614,0.12216544167530483,HuT78_vs_HH
ENSG00000151304.8,788.4010314159655,-0.16684086415217175,0.09798485259556733,0.08725748625999118,0.12219322022572827,HuT78_vs_HH
ENSG00000106803.12,2147.877378865217,-0.12632189700973964,0.07411641315871334,0.08729066664018051,0.12223013075338704,HuT78_vs_HH
ENSG00000151690.17,943.2528249680188,0.17882037989846444,0.1051594666022092,0.08736041954512491,0.1223182427628693,HuT78_vs_HH
ENSG00000183248.13,5.805088891577739,-1.0512099312037595,0.9645803830952456,0.08737451725568544,0.12232842111875622,HuT78_vs_HH
ENSG00000211772.11,881.6198799420005,0.5448747653568227,0.3366676310590464,0.08748477409752599,0.12247321465633963,HuT78_vs_HH
ENSG00000118961.17,1339.12102237058,-0.14604417421688373,0.08591309801814444,0.08760314832833369,0.12261929529308764,HuT78_vs_HH
ENSG00000188315.9,280.7426373661267,0.2343579667020993,0.13854598730662634,0.08760920751505617,0.12261929529308764,HuT78_vs_HH
ENSG00000151632.20,4.147755831900572,-1.0755050561327,1.3042397190347597,0.08761650008634188,0.12261929529308764,HuT78_vs_HH
ENSG00000255910.3,59.344530707990565,-1.1138998492964964,1.4733910003361246,0.08761148155770464,0.12261929529308764,HuT78_vs_HH
ENSG00000127129.12,48.90875697471164,-1.115088163412978,1.475592523543306,0.08782822010046204,0.12289639639926403,HuT78_vs_HH
ENSG00000144909.10,1042.594101489973,0.15056861880608466,0.0884529217879101,0.08782474190329302,0.12289639639926403,HuT78_vs_HH
ENSG00000289469.3,15.376061004264656,0.7347102472844249,0.48855400387187037,0.08803535545032257,0.12317661612718905,HuT78_vs_HH
ENSG00000206561.16,30.332370055880393,-0.6878917950529926,0.449595580414088,0.08831336988920663,0.12355595638931174,HuT78_vs_HH
ENSG00000213757.3,83.56635081637612,-0.5176743412178141,0.3215653963668076,0.08843111836532835,0.12371103275924235,HuT78_vs_HH
ENSG00000250321.1,22.30249161762066,0.7046158731329906,0.46376968051090384,0.08859495803718409,0.12393055932194526,HuT78_vs_HH
ENSG00000287918.3,13.148963648196933,-0.7791769159036736,0.5349915563509744,0.08860191077052777,0.12393060832713967,HuT78_vs_HH
ENSG00000289515.3,9.982179774854645,0.9405700958928963,0.716134472098043,0.08873837650154057,0.12411179756617216,HuT78_vs_HH
ENSG00000255624.6,7.054218880866108,0.9998892141787702,0.8081639020542067,0.08878439020331501,0.1241664598354714,HuT78_vs_HH
ENSG00000136802.14,992.0692882870317,-0.17345283912016546,0.10251114237220883,0.0890021878632256,0.12446133756691019,HuT78_vs_HH
ENSG00000274987.1,4.381143728029718,0.951825036734119,1.4473054507862222,0.08901215683756378,0.1244655627337617,HuT78_vs_HH
ENSG00000243014.1,49.29718245384892,0.5214378551889243,0.32378495150984943,0.08905611404522694,0.12451730922658555,HuT78_vs_HH
ENSG00000147872.12,974.7677826334185,0.18776379315788713,0.11099575586575229,0.08920961169959461,0.12472219397520191,HuT78_vs_HH
ENSG00000230291.5,53.830837758434114,0.5801665843837605,0.366555431053026,0.08928526320422632,0.12481822007832341,HuT78_vs_HH
ENSG00000177076.7,25.496759461718003,-0.7033888838309154,0.4645076826613327,0.08934738790738717,0.12489532259369858,HuT78_vs_HH
ENSG00000274677.1,7.628629278046794,1.0000956569235324,0.8103201005344629,0.0893646730153342,0.12490973839975908,HuT78_vs_HH
ENSG00000118454.15,1078.3557113397985,-0.15553192950349637,0.09214357892736227,0.0894613023612974,0.1250350469498083,HuT78_vs_HH
ENSG00000269983.1,4.346151463560956,1.0546131452396121,1.4568136815076043,0.08952390213734146,0.12511277843751248,HuT78_vs_HH
ENSG00000260917.1,117.14338479837687,-0.341981137646615,0.20624346388604345,0.08992128186531849,0.12565832797325904,HuT78_vs_HH
ENSG00000282772.2,8.197383287374691,-0.9830511162376661,0.8022617306329002,0.09003956737852983,0.1258138093429812,HuT78_vs_HH
ENSG00000261335.2,9.395551552451925,0.853023187031407,0.6109808075493129,0.09012172392985117,0.12591366605619225,HuT78_vs_HH
ENSG00000130725.10,4941.634325115921,-0.13344810387809072,0.07920798251835498,0.09012508734795162,0.12591366605619225,HuT78_vs_HH
ENSG00000272092.1,9.689712252386837,-0.964316592762359,0.7618893735009545,0.09020019636210919,0.12600877400399144,HuT78_vs_HH
ENSG00000241322.12,11.430421711371478,1.061784284823582,0.9609014905472549,0.09030454741651185,0.12614471477324052,HuT78_vs_HH
ENSG00000236552.2,55.173406522418354,-0.4396427468331403,0.2706913432897513,0.09044572233874897,0.12633206889900886,HuT78_vs_HH
ENSG00000299021.1,11.771954259855445,0.7871354488374802,0.5434571169016315,0.09055267233324242,0.1264715931121882,HuT78_vs_HH
ENSG00000227698.2,5.036889215163616,-0.9392245010064222,0.7309120431136261,0.09057599901329073,0.12649431106354098,HuT78_vs_HH
ENSG00000085514.17,21.3611913214039,0.6675776621043737,0.4358124520215472,0.09063227962514887,0.12656304384476905,HuT78_vs_HH
ENSG00000183250.14,87.1739093190493,0.4020801743301136,0.24541288248640777,0.0907349205638989,0.1266965005379773,HuT78_vs_HH
ENSG00000289981.2,20.89862467159953,-0.7927762134410993,0.553232918793779,0.09080513314700685,0.12678465905452635,HuT78_vs_HH
ENSG00000259291.2,57.28493019916325,0.4609023100019445,0.28346691245759964,0.09083147416695068,0.12681155390437357,HuT78_vs_HH
ENSG00000203778.10,53.53317174645986,-0.4785678216428165,0.2969802207366129,0.09095122441998026,0.12696884481290005,HuT78_vs_HH
