Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000162511.10,4820.1860507427755,2.828911671655075,0.06973387055798871,40.567254463562755,0,0,MyLa_vs_HH
ENSG00000196352.20,1637.3380698616572,3.711457078618774,0.09745935454692527,38.08210197854082,0,0,MyLa_vs_HH
ENSG00000065413.22,1230.3578951788684,3.914381161253225,0.09851119729847109,39.735393220258594,0,0,MyLa_vs_HH
ENSG00000114013.17,2745.7213524085073,7.894266796773377,0.19302998809620184,40.896582311547625,0,0,MyLa_vs_HH
ENSG00000184897.7,3846.5913448119227,3.4844771204577456,0.09000998462205118,38.71211771770593,0,0,MyLa_vs_HH
ENSG00000180611.8,841.4120408747782,4.812612746846275,0.12701974267576277,37.88869860279281,0,0,MyLa_vs_HH
ENSG00000168214.24,4499.684370769909,-2.984863196021386,0.06727756069403155,-44.36640040497462,0,0,MyLa_vs_HH
ENSG00000109323.13,1551.1689612149746,-3.6571348147156004,0.07780695520456958,-47.002672255973565,0,0,MyLa_vs_HH
ENSG00000109332.22,33282.73697944855,-3.2742111485434178,0.046773290948885896,-70.00172709937159,0,0,MyLa_vs_HH
ENSG00000145354.14,6413.875660822426,-3.3152657468345947,0.05302304115105777,-62.52500186456125,0,0,MyLa_vs_HH
ENSG00000145349.22,2096.7345894253535,-5.0335038271591035,0.12171776961741429,-41.35389469409859,0,0,MyLa_vs_HH
ENSG00000049860.15,1945.2214584199528,3.980215954057767,0.10090781515363727,39.44408020327946,0,0,MyLa_vs_HH
ENSG00000164308.20,4242.101943601847,6.347855014244435,0.11058435480984459,57.40283085396568,0,0,MyLa_vs_HH
ENSG00000105835.15,5553.517165683142,3.8602293490232844,0.0831569028581031,46.42103320767352,0,0,MyLa_vs_HH
ENSG00000136573.17,3031.0311090261953,-5.553913452881154,0.09253493927657991,-60.019636866902005,0,0,MyLa_vs_HH
ENSG00000129422.17,1560.4176765080758,7.005511710672085,0.18515632000585594,37.83566075654626,0,0,MyLa_vs_HH
ENSG00000156675.18,2346.879514113523,4.933592753766509,0.11219775294456691,43.9722955610709,0,0,MyLa_vs_HH
ENSG00000178860.11,14569.243220213011,-3.855255882397977,0.07088853726464275,-54.38475712942764,0,0,MyLa_vs_HH
ENSG00000076641.6,2147.006745442161,6.1013644689500435,0.13013877893134895,46.88352325918661,0,0,MyLa_vs_HH
ENSG00000080503.27,7481.427015433746,-2.9243423094159233,0.07764960985675744,-37.6607469736235,0,0,MyLa_vs_HH
ENSG00000157654.21,2364.0947318323906,8.206539167888769,0.20981073270546619,39.114010337160245,0,0,MyLa_vs_HH
ENSG00000156515.27,4713.216694299287,2.518307232901032,0.06307840747011494,39.923443439724544,0,0,MyLa_vs_HH
ENSG00000203780.14,1245.9264045703844,-5.76243394162876,0.13210104030315012,-43.62141227960752,0,0,MyLa_vs_HH
ENSG00000185885.19,4123.498380441228,6.040836594775462,0.15340780516811348,39.37763523932535,0,0,MyLa_vs_HH
ENSG00000182985.21,5478.140001587072,-6.206800761956271,0.11014934657801988,-56.348956709969514,0,0,MyLa_vs_HH
ENSG00000076706.19,1347.2864529612661,-6.867022542438561,0.15290405554666633,-44.91066321221771,0,0,MyLa_vs_HH
