"Geneid","HH-1","HH-2","HH-3","M-1","M-2","M-3","78-1","78-2","78-3","S-1","S-2","S-3"
"ENSG00000196810.6",814,746,968,949,743,766,491,479,1211,1328,1241,503
"ENSG00000305225.1",0,4,0,1,0,0,0,0,0,0,0,0
"ENSG00000305208.1",6,0,2,0,4,3,1,1,0,0,0,4
"ENSG00000090316.18",2614,2830,2635,2351,2257,2227,2471,2799,3144,3894,3924,2941
"ENSG00000163945.21",338,374,489,493,399,379,286,400,786,902,1154,411
"ENSG00000254094.1",1,0,9,2,2,2,3,0,18,4,4,2
"ENSG00000253399.1",0,1,2,0,0,2,0,0,7,1,12,0
"ENSG00000235608.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294591.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294615.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305933.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306041.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304166.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272783.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000244459.5",12,27,7,8,14,7,10,21,16,33,14,13
"ENSG00000174137.15",90,105,21,5,15,91,23,32,27,21,31,12
"ENSG00000207009.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000163950.15",7266,8798,4299,3721,3166,7069,5098,6073,5924,7056,6779,6981
"ENSG00000013810.23",4950,5389,6354,5871,6452,4619,5025,5966,7150,9350,10926,5851
"ENSG00000168936.14",536,457,1458,1315,1292,473,992,767,830,975,924,895
"ENSG00000298459.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298473.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305534.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000068078.22",0,0,75,31,35,0,64,120,105,211,165,118
"ENSG00000168924.17",7100,7644,4999,4798,4506,6714,3827,4366,3907,5096,5434,4631
"ENSG00000308909.1",8,4,6,2,1,3,9,13,13,5,6,10
"ENSG00000109685.21",9558,10034,7975,8025,6864,9343,5049,4865,6812,9433,10315,5883
"ENSG00000249784.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000185049.18",2117,2155,2032,1875,1943,2067,2157,2407,2576,2909,3004,2577
"ENSG00000284587.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307280.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243449.10",605,620,769,774,828,600,843,1015,1260,1243,1494,976
"ENSG00000300193.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000185818.9",873,991,0,0,0,787,157,206,9,3,1,243
"ENSG00000130997.17",3,6,3,2,6,3,1,2,4,2,9,1
"ENSG00000290263.1",1,1,1,0,0,0,1,0,3,2,1,4
"ENSG00000249006.1",0,1,0,0,0,1,0,0,0,1,0,0
"ENSG00000250623.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000214367.11",134,190,148,155,138,195,207,220,189,205,239,281
"ENSG00000249047.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000123933.19",398,405,819,708,764,306,1751,1800,1274,1482,1165,1790
"ENSG00000284276.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303113.1",0,0,0,0,0,1,0,2,0,3,0,0
"ENSG00000302826.1",0,0,0,0,0,0,1,0,0,2,0,0
"ENSG00000159733.15",46,73,305,244,284,38,4,5,602,779,765,3
"ENSG00000251148.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239247.3",0,0,0,0,2,0,0,0,2,2,0,0
"ENSG00000249077.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000206113.14",0,0,3,2,1,0,0,1,0,1,4,0
"ENSG00000063978.19",3165,3533,3294,3068,3118,3136,3144,3609,3241,3942,4153,3614
"ENSG00000248399.1",0,2,0,0,0,0,0,0,0,2,2,0
"ENSG00000302317.1",15,32,35,32,34,14,27,17,23,16,20,26
"ENSG00000251229.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290180.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000125386.18",1119,1223,1053,1017,1035,1039,862,1068,1608,1947,1991,1097
"ENSG00000248155.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000206738.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168884.17",2385,3032,897,888,1040,2203,1491,1721,3581,4469,4156,1813
"ENSG00000303384.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000306431.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000087266.20",825,1039,1437,1275,1670,798,1430,1368,1384,1699,1962,1682
"ENSG00000299505.1",1,2,0,0,0,0,3,0,0,0,0,0
"ENSG00000296107.1",1,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000087274.21",5271,5242,4948,4449,4376,4953,5038,4638,6974,8548,7960,5702
"ENSG00000287099.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000109736.17",2917,3476,3207,2348,2693,2831,821,630,4433,4390,5096,941
"ENSG00000249673.10",575,628,892,828,671,602,145,130,1227,1464,1706,144
"ENSG00000087269.18",5717,6898,3915,3741,4400,5598,6501,9001,5877,6928,7126,8597
"ENSG00000125388.22",253,278,103,93,55,245,148,149,275,310,330,206
"ENSG00000296061.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000197386.15",4774,4537,1778,1786,1917,4528,1547,1548,2468,3203,3001,1729
"ENSG00000199335.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251075.3",3,0,3,0,0,1,0,0,0,0,0,0
"ENSG00000278778.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274693.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000188981.11",12,20,10,7,10,11,7,25,17,6,10,6
"ENSG00000305871.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000296398.1",0,0,0,0,0,0,0,0,1,0,5,0
"ENSG00000159788.22",28,58,2184,1174,1966,39,5,18,409,680,595,12
"ENSG00000248840.3",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000293213.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248843.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296277.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000109758.11",0,1,1,1,0,0,0,0,0,2,1,0
"ENSG00000286900.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175920.19",0,0,7,1,2,0,305,213,0,0,3,342
"ENSG00000163956.15",1738,1872,2391,2111,2495,1736,2216,2630,2615,3071,3561,2662
"ENSG00000270090.6",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000308464.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216560.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250681.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305619.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294067.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250632.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295891.1",0,0,12,3,4,0,0,0,0,0,0,0
"ENSG00000250986.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000184160.8",0,0,0,0,0,0,0,0,45,50,40,0
"ENSG00000294286.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305276.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298017.1",0,0,0,4,0,0,0,0,0,0,0,0
"ENSG00000251166.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234386.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253917.5",2,0,7,2,10,0,3,3,10,5,8,3
"ENSG00000249522.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271977.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295948.1",6,5,1,0,1,15,0,0,20,26,24,0
"ENSG00000251271.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290374.2",74,100,163,134,132,44,73,89,167,173,170,91
"ENSG00000251669.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290888.2",2,4,12,4,7,1,6,8,46,67,42,6
"ENSG00000250476.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288589.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243894.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000250940.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284727.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248669.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198787.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250381.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250710.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298448.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249844.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000163982.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000132406.14",525,484,626,581,542,515,622,663,627,759,780,762
"ENSG00000289032.2",13,7,12,12,6,10,8,2,5,4,4,4
"ENSG00000145220.16",3081,3682,3508,3380,3701,2943,4798,5881,3169,3512,4063,6018
"ENSG00000168826.18",125,116,138,101,163,134,160,200,186,263,292,233
"ENSG00000248516.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168824.17",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168818.12",838,865,764,752,764,736,1131,1281,991,1276,1303,1406
"ENSG00000248221.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000237170.3",2,2,0,2,0,1,0,1,1,4,1,1
"ENSG00000247708.9",141,142,131,123,108,137,255,229,127,148,173,282
"ENSG00000307864.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307910.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307887.1",2,4,0,1,0,5,7,5,2,3,2,4
"ENSG00000280310.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000273396.4",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308794.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000308455.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000163132.8",137,162,1,1,0,142,567,863,97,112,97,797
"ENSG00000251587.1",9,6,3,6,3,3,4,9,3,2,1,6
"ENSG00000308474.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200761.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300857.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300904.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300877.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000170891.13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295539.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000152953.15",0,1,1,0,0,0,0,0,0,0,0,0
"ENSG00000298877.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252266.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309478.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201496.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000082929.9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173040.15",502,626,76,134,106,530,0,0,0,0,0,0
"ENSG00000072840.15",1119,1324,0,1,0,1015,0,1,369,531,466,3
"ENSG00000072832.16",4,1,1,0,1,8,232,240,17,8,11,331
"ENSG00000289414.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000181215.18",349,430,82,75,84,314,69,88,511,735,568,86
"ENSG00000263631.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301975.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000152969.22",721,828,362,397,325,610,302,321,780,769,799,430
"ENSG00000284684.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287786.1",4,5,26,23,15,4,0,2,3,3,1,1
"ENSG00000290803.2",309,378,82,60,92,321,4,15,166,236,122,19
"ENSG00000251408.1",9,12,2,1,5,21,0,1,16,19,10,0
"ENSG00000249896.3",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288588.2",0,0,0,0,0,0,0,0,1,0,0,1
"ENSG00000109501.17",150,157,425,399,534,142,184,223,622,781,873,236
"ENSG00000286176.2",0,4,0,0,0,0,0,0,0,0,0,0
"ENSG00000074211.15",0,0,0,0,0,0,1,0,2,0,3,0
"ENSG00000295681.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013288.11",965,1269,1238,1129,1425,971,832,974,2105,2607,2814,961
"ENSG00000310372.1",0,4,3,3,1,5,7,1,6,5,3,5
"ENSG00000179010.18",4935,5305,5494,5174,5450,4768,6634,7586,3346,3891,4316,8037
"ENSG00000251580.4",15,8,34,16,32,15,18,24,4,5,0,27
"ENSG00000284847.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000170846.17",343,386,583,613,447,409,684,750,586,653,615,837
"ENSG00000246526.4",2,4,1,0,4,3,145,107,30,39,53,137
"ENSG00000295898.1",0,0,0,0,0,1,1,1,0,0,0,0
"ENSG00000279859.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000163993.8",5,0,3,4,1,1,183,394,5,3,2,318
"ENSG00000282742.1",1,2,0,0,0,1,1,1,0,5,2,0
"ENSG00000178988.13",1607,1542,1693,1640,1768,1505,2315,2676,2318,2830,2932,2857
"ENSG00000295491.1",1,0,1,0,0,2,0,0,1,3,0,1
"ENSG00000186222.5",437,440,667,651,578,512,688,694,928,1117,1135,811
"ENSG00000309165.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307875.1",0,0,2,0,2,0,0,0,0,0,0,0
"ENSG00000287331.2",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000305966.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000170871.13",437,385,684,599,541,407,466,492,1092,1421,1494,627
"ENSG00000304697.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301554.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000132405.21",1320,1701,2248,2201,2372,1310,2216,2509,2212,2607,2574,2521
"ENSG00000298757.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287104.3",7,3,147,125,119,1,42,49,22,11,8,53
"ENSG00000187904.3",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000202392.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000245748.2",6,12,0,2,0,3,2,1,0,0,0,3
"ENSG00000173013.6",5,11,29,29,24,15,14,11,16,18,16,13
"ENSG00000173011.13",451,632,588,575,635,456,724,873,1019,1260,1268,977
"ENSG00000109519.16",1761,1860,2120,1993,2069,1834,3306,4002,1739,2094,2152,4082
"ENSG00000306685.1",5,4,2,4,2,1,0,1,0,0,2,0
"ENSG00000294523.1",0,0,4,1,0,0,0,0,0,0,2,0
"ENSG00000245468.6",0,0,8,8,6,0,1,4,5,1,3,0
"ENSG00000200867.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294745.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000184985.18",0,0,42,5,28,0,0,0,0,1,2,3
"ENSG00000293769.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000264658.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000178597.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266690.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299251.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272620.2",0,0,1,3,0,0,0,0,0,0,0,0
"ENSG00000196526.13",56,58,3818,3438,5834,44,372,500,173,197,215,482
"ENSG00000287164.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296635.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228919.5",0,0,2,0,1,0,0,0,0,0,0,0
"ENSG00000163995.23",2,2,67,70,67,1,3,0,154,154,141,3
"ENSG00000207807.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303065.1",0,0,2,6,1,0,0,0,8,9,3,0
"ENSG00000273267.1",0,1,2,0,3,0,0,0,11,8,8,0
"ENSG00000251460.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295951.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290015.2",2,4,8,16,7,2,1,2,4,7,6,4
"ENSG00000250471.2",25,18,9,8,7,13,10,16,21,5,4,9
"ENSG00000125089.20",470,596,459,451,429,439,84,97,284,323,303,115
"ENSG00000298837.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000170801.12",3,14,0,0,0,4,0,0,0,0,0,0
"ENSG00000308205.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249145.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251615.3",6,27,27,24,41,12,9,2,45,54,45,8
"ENSG00000087008.18",674,628,263,273,276,666,392,477,229,266,280,462
"ENSG00000202054.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000155275.21",492,532,469,477,484,447,430,499,329,396,428,453
"ENSG00000251186.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000205959.4",1,2,83,80,75,0,0,1,1,4,15,0
"ENSG00000295364.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302633.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000155269.12",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000109625.21",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250915.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000215612.9",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000258507.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197468.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249272.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000295825.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250804.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249347.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000287972.2",0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000284636.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288075.2",0,0,6,4,9,0,0,0,4,2,11,6
"ENSG00000271057.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251313.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250342.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249767.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305487.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000305501.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000163612.10",0,0,1,1,1,0,0,0,1,1,0,0
"ENSG00000305516.1",0,0,0,0,0,0,0,0,1,1,0,0
"ENSG00000250268.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229924.3",0,0,0,0,0,0,0,0,1,1,4,0
"ENSG00000231396.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233136.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227551.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232399.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249482.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223569.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250231.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249104.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250844.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248920.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250745.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249811.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248933.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250913.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232264.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230430.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229579.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227140.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235780.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231051.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231637.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251694.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228856.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000205946.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301468.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219492.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000188438.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252307.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232773.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186146.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248364.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284689.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250884.1",0,0,9,3,10,0,0,0,0,0,0,0
"ENSG00000251624.1",0,0,1,5,3,0,0,0,1,0,0,0
"ENSG00000301708.1",0,0,3,6,2,0,0,0,3,1,1,0
"ENSG00000249866.1",0,0,3,3,2,0,0,0,8,1,5,0
"ENSG00000249443.1",0,0,1,0,2,0,0,0,0,0,0,0
"ENSG00000304497.1",0,0,5,2,0,0,0,3,15,21,6,0
"ENSG00000284648.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287117.2",5,0,6,3,2,2,0,0,2,2,3,0
"ENSG00000242034.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000221275.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000244004.1",0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000249799.1",3,0,0,1,1,0,0,1,4,1,0,0
"ENSG00000250942.2",0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000304573.1",4,2,2,0,2,1,4,0,7,1,1,2
"ENSG00000186234.7",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000251087.3",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000301897.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000203436.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249563.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250425.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294308.1",0,0,1,0,3,0,0,0,0,0,0,0
"ENSG00000109667.14",6,9,848,630,455,4,1,0,42,28,10,0
"ENSG00000169676.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252002.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000249219.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250413.2",0,0,9,4,5,0,0,0,0,0,0,0
"ENSG00000071127.20",13766,15823,15930,14730,16759,13962,15874,18106,12190,14477,16046,19358
"ENSG00000264931.1",0,1,0,0,0,2,2,0,0,1,0,0
"ENSG00000223086.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289865.2",0,1,2,0,1,6,5,4,0,1,2,2
"ENSG00000250393.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251296.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295815.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248777.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271544.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250040.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250573.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250074.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250505.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251278.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251338.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302713.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000250613.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000302731.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000178163.10",31,29,840,853,765,34,384,419,324,367,352,548
"ENSG00000287154.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301513.1",0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000248419.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000109684.17",8,12,194,172,222,4,52,75,2,4,8,111
"ENSG00000249334.2",0,0,37,27,53,0,3,15,0,0,0,11
"ENSG00000283083.3",1,0,6,7,10,0,0,3,0,0,0,6
"ENSG00000300906.1",0,0,0,0,0,0,11,17,3,14,7,29
"ENSG00000306451.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000298262.1",0,0,0,0,0,0,2,0,4,13,12,2
"ENSG00000305488.1",0,0,0,0,0,0,0,0,4,1,0,0
"ENSG00000308608.1",2,6,0,1,0,10,0,0,3,3,5,1
"ENSG00000308642.1",0,0,0,0,1,0,0,0,0,1,0,0
"ENSG00000207716.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250896.1",13,12,10,14,8,7,8,9,27,13,21,3
"ENSG00000002587.12",0,0,0,0,0,0,0,0,19,22,22,0
"ENSG00000222182.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287778.3",0,0,0,0,0,1,0,0,9,3,1,0
"ENSG00000251152.1",0,0,3,12,3,0,0,0,1,0,0,0
"ENSG00000298299.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306737.1",0,0,3,7,6,0,0,0,0,0,0,0
"ENSG00000302860.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249631.8",0,0,202,144,134,1,0,0,1,1,0,0
"ENSG00000309282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248300.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307260.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248262.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304719.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000306085.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251210.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000212282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305112.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000305091.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249995.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249780.1",0,0,3,1,2,0,0,0,0,1,0,0
"ENSG00000302819.1",1,3,1,0,4,1,0,3,6,6,9,0
"ENSG00000250371.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000250098.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283271.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301112.1",0,0,0,0,0,0,0,0,0,0,0,0
