Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_line,Ensembl,gene_symbol,gene_type
ENSG00000177084.21,3205.270610574393,-0.051415623744827076,0.08257168695564229,-0.6226786158849785,0.533495737832483,0.5918003803881693,HuT 78,ENSG00000177084,POLE,protein_coding
ENSG00000176894.12,460.78923243935293,0.05746866903607182,0.07765987325600612,0.7400046719961297,0.45929715946736266,0.5200116160935535,HuT 78,ENSG00000176894,PXMP2,protein_coding
ENSG00000303936.1,22.861938566003197,-0.5573341313070781,0.4291421143404121,-1.29871693474712,0.19404109017783527,0.24105444355702924,HuT 78,ENSG00000303936,ENSG00000303936,lncRNA
ENSG00000247077.10,5540.635948880199,0.17148872097702442,0.057896648877241094,2.961980085248696,0.0030566755356472913,0.005158283931906672,HuT 78,ENSG00000247077,PGAM5,protein_coding
ENSG00000176915.16,3089.574253272391,0.09221277327972194,0.07129341112046295,1.293426304485726,0.19586365727353153,0.24309944714253273,HuT 78,ENSG00000176915,ANKLE2,protein_coding
ENSG00000294498.1,7.600726989492982,0.16649033975086971,0.6509490396062758,0.25576555094323633,0.7981318756798741,0.8341227717188744,HuT 78,ENSG00000294498,ENSG00000294498,lncRNA
ENSG00000090615.18,2105.201627334209,0.23056301535721982,0.07813603578932911,2.950789773605425,0.0031696257067663925,0.005337830845715353,HuT 78,ENSG00000090615,GOLGA3,protein_coding
ENSG00000072609.20,446.27401285122346,6.792178934239146,0.41169211854723586,16.498200058352197,3.779927015422041e-61,7.457862608071132e-60,HuT 78,ENSG00000072609,CHFR,protein_coding
ENSG00000232888.4,17.335324261284235,-0.3655435443819582,0.439392874345569,-0.8319287037287487,0.4054491888861338,0.4660051465256359,HuT 78,ENSG00000232888,RPS11P5,processed_pseudogene
ENSG00000196458.13,128.65718460024692,4.157832110917556,1.0585022890565055,3.9280331784862117,8.564339794217304e-5,1.729180067771926e-4,HuT 78,ENSG00000196458,ZNF605,protein_coding
ENSG00000289516.2,5.581636920209714,1.9291410095064774,0.8296689273345544,2.3251937561457856,0.020061602074926094,0.03008064957920162,HuT 78,ENSG00000289516,ENSG00000289516,lncRNA
ENSG00000198393.10,338.0162662981674,4.794145614115133,0.4111351452572358,11.660753573172563,2.0224445179532696e-31,1.5996509288800364e-30,HuT 78,ENSG00000198393,ZNF26,protein_coding
