"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000263154.2",142.465730911956,-1.08827923930557,0.317487162053888,-3.42778974830122,0.000608516544408274,0.00133297052519387
"ENSG00000175216.17",5897.65649538307,0.36080889473044,0.105268805576532,3.42750060432789,0.000609164947772331,0.00133422094762309
"ENSG00000114686.11",6247.18960738337,-0.281356371035589,0.0820996317407784,-3.42701136497109,0.000610263528187073,0.00133645692447386
"ENSG00000299654.1",224.239208081283,0.730160139059102,0.213070593063001,3.42684613846833,0.000610634958357685,0.00133710009977749
"ENSG00000196456.15",247.132345934097,-0.821463423527675,0.239796795205726,-3.42566472926765,0.000613296909498863,0.00134275799941197
"ENSG00000131508.19",5014.48601528914,0.274612097890952,0.0801727278555077,3.42525576011178,0.000614220912016965,0.0013446098621219
"ENSG00000108561.9",13996.5284774157,-0.324637882688621,0.0947915671823507,-3.42475488419887,0.000615354328403735,0.0013469196294915
"ENSG00000103512.18",1973.05725485817,0.326531420790981,0.0953502920471188,3.42454557590259,0.000615828541890206,0.00134778609498811
"ENSG00000288999.3",69.250631463234,1.27583876410692,0.372562549868998,3.42449546943336,0.000615942114645629,0.00134786315164183
"ENSG00000176842.18",107.900492171438,-1.00881667895164,0.294635005081211,-3.42395391434761,0.000617170863177278,0.00135038021201491
"ENSG00000155816.22",5.93956084633572,-5.93633303012073,1.73382218100494,-3.42384189979619,0.000617425300436309,0.00135076509380622
"ENSG00000155868.10",228.847745648266,0.701675312040419,0.205036452145499,3.42219788090409,0.000621170879905796,0.00135878661253716
"ENSG00000290967.2",5.88512953336414,-5.92533609551838,1.73148504849866,-3.42211219245361,0.000621366682980192,0.00135904208383257
"ENSG00000226564.1",51.2266766956452,1.47518249808518,0.43108670740653,3.42200878092496,0.000621603060785589,0.00135938622320561
"ENSG00000186666.7",270.289735969329,-0.699654634889605,0.204531971748738,-3.42075925297935,0.000624465849324893,0.00136547325303689
"ENSG00000266472.8",1940.45427902965,0.395131518090869,0.11551918579815,3.42048392533941,0.000625098298421997,0.00136663843154051
"ENSG00000144589.24",558.071359504055,-0.4904064710882,0.143374499901811,-3.42045811091967,0.00062515762670702,0.00136663843154051
