Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000065413.22,1232.410071128754,3.9070298049067085,0.09049152916246579,43.17564131215137,0,0,MyLa_vs_HH
ENSG00000114013.17,2758.0062131054046,7.887590461356965,0.1913094011398613,41.229497423341755,0,0,MyLa_vs_HH
ENSG00000184897.7,3853.463862019067,3.4773113249271903,0.09020975153271948,38.5469560202253,0,0,MyLa_vs_HH
ENSG00000180611.8,844.414286718484,4.805252326343596,0.12214185986459887,39.34156833431625,0,0,MyLa_vs_HH
ENSG00000168214.24,4517.4710451859055,-2.992537398547284,0.059717456253976765,-50.111601971458754,0,0,MyLa_vs_HH
ENSG00000109323.13,1562.230382653088,-3.6639156368580035,0.07306438098670331,-50.14639948191424,0,0,MyLa_vs_HH
ENSG00000109332.22,33534.00102401608,-3.2814213858551113,0.035459433475563865,-92.54015262585723,0,0,MyLa_vs_HH
ENSG00000145354.14,6463.571759669972,-3.3223864362323523,0.04587610525055135,-72.42084780491307,0,0,MyLa_vs_HH
ENSG00000145349.22,2114.0812102881723,-5.040170721697397,0.12654096340946033,-39.830348891753324,0,0,MyLa_vs_HH
ENSG00000049860.15,1949.708129188235,3.9729899910171413,0.09634001371302693,41.239250835604985,0,0,MyLa_vs_HH
ENSG00000164308.20,4251.939722439465,6.340401622549881,0.10649305694271738,59.53816900908745,0,0,MyLa_vs_HH
ENSG00000105835.15,5557.779408927347,3.8533614297848424,0.07868744311949544,48.97047453852445,0,0,MyLa_vs_HH
ENSG00000136573.17,3052.3270800488813,-5.5606990057867485,0.0893178379237831,-62.257429591296386,0,0,MyLa_vs_HH
ENSG00000129422.17,1566.0180422110627,6.997746388630491,0.17903394836538636,39.08614233513382,0,0,MyLa_vs_HH
ENSG00000156675.18,2349.8501403132645,4.925871620775709,0.1041175931940291,47.3106558619355,0,0,MyLa_vs_HH
ENSG00000178860.11,14690.645495068455,-3.8634205717293124,0.06458771799058485,-59.81664458701722,0,0,MyLa_vs_HH
ENSG00000076641.6,2147.925073078396,6.093411969025942,0.12355508718634671,49.31737015276281,0,0,MyLa_vs_HH
ENSG00000080503.27,7520.563081137387,-2.931642190069607,0.0699049477466021,-41.93754926613341,0,0,MyLa_vs_HH
ENSG00000157654.21,2366.7629769678438,8.199105885424771,0.20734075869507482,39.54411055996359,0,0,MyLa_vs_HH
ENSG00000156515.27,4714.096177020856,2.5114351005066844,0.05196001765554139,48.333992439258665,0,0,MyLa_vs_HH
ENSG00000203780.14,1257.2103003747684,-5.769706855736967,0.13450997653036884,-42.89426706155374,0,0,MyLa_vs_HH
ENSG00000185885.19,4101.08577383472,6.034150887757621,0.1579688455459723,38.198360359616316,0,0,MyLa_vs_HH
ENSG00000085063.20,2864.8222050357817,3.9728378222555802,0.1040382439185366,38.18632142009594,0,0,MyLa_vs_HH
ENSG00000134574.14,1651.6433599436252,3.5212580138823117,0.09377686040594123,37.549327186253535,0,0,MyLa_vs_HH
ENSG00000182985.21,5512.763129857182,-6.212964401106332,0.1018214181249648,-61.01824660781289,0,0,MyLa_vs_HH
ENSG00000076706.19,1359.8929429784453,-6.874332298840587,0.1513923699785221,-45.40738942006022,0,0,MyLa_vs_HH
ENSG00000181026.17,2321.941473701721,4.65911271133815,0.12076821303680264,38.578965393139846,0,0,MyLa_vs_HH
ENSG00000167522.19,3090.798140341754,4.596435123055962,0.08565246836577656,53.663778881736484,0,0,MyLa_vs_HH
ENSG00000141510.21,2906.7278536790222,4.839397949695242,0.10222537592946489,47.34047594047889,0,0,MyLa_vs_HH
ENSG00000126561.20,6056.158428844902,6.973783005899345,0.13709684714613327,50.867566622198844,0,0,MyLa_vs_HH
ENSG00000101577.13,2347.2391915215203,4.425038995493635,0.09871477743391735,44.82651038195259,0,0,MyLa_vs_HH
ENSG00000128791.14,1571.4227225586167,5.257788565834854,0.11533725319067377,45.58621278367675,0,0,MyLa_vs_HH
ENSG00000141682.14,4612.058752531671,5.0527966076675925,0.11678073143765662,43.26738277337326,0,0,MyLa_vs_HH
ENSG00000105397.18,8625.704841125498,3.1573209101591475,0.05357887198606129,58.92846924773882,0,0,MyLa_vs_HH
ENSG00000064787.16,3442.1873326413383,-7.791407553099408,0.1593871514147524,-48.88353599359363,0,0,MyLa_vs_HH
ENSG00000196576.18,6293.098916084677,6.195678646612497,0.1319716131210919,46.94705550751728,0,0,MyLa_vs_HH
ENSG00000147010.21,7035.21499831107,-5.23440449562832,0.12130693554343779,-43.150084306218226,0,0,MyLa_vs_HH
ENSG00000198947.19,3107.8312840314593,7.050538985472074,0.12197426148031301,57.80349804872605,0,0,MyLa_vs_HH
ENSG00000129675.18,2768.332561609885,5.325806881080578,0.1350423700845532,39.438043613615235,0,0,MyLa_vs_HH
ENSG00000162511.10,4837.116853890595,2.8219066057543425,0.07582687624121572,37.21512405149686,3.885791752244927e-303,1.2660880976752034e-300,MyLa_vs_HH
ENSG00000147044.25,1138.939058887545,5.060321853147058,0.13621382803414767,37.14983952934997,4.410268094252513e-302,1.4019274163998292e-299,MyLa_vs_HH
ENSG00000137764.22,1438.9031073648323,3.9058629008808734,0.10635274728504637,36.72554776993573,2.8567050864229135e-295,8.864627950321388e-293,MyLa_vs_HH
ENSG00000134308.16,31334.80429626778,-2.1074153339814825,0.057548713219284744,-36.619677766752936,1.390844279100537e-293,4.215551974306348e-291,MyLa_vs_HH
ENSG00000164038.18,5634.548211286291,-3.3063016145896076,0.09058088533879029,-36.50109625472737,1.0654160222122152e-291,3.155810685793591e-289,MyLa_vs_HH
ENSG00000196352.20,1643.633872865497,3.7044308958480796,0.1015902860653334,36.464420362648994,4.064971977985146e-291,1.1773062175351202e-288,MyLa_vs_HH
ENSG00000152990.16,1592.6206414652231,-7.468443594832129,0.20486953509622763,-36.45463241435183,5.809757705452269e-291,1.6460559168512917e-288,MyLa_vs_HH
ENSG00000198887.11,2070.084104856796,-2.3457890649296096,0.06460328528069763,-36.31067761859615,1.0976724645934726e-288,3.0438223895844104e-286,MyLa_vs_HH
ENSG00000154310.19,3121.6365687101556,-2.2371673777392687,0.06210470968188559,-36.02250761976905,3.717064830740201e-284,1.0092605403966049e-281,MyLa_vs_HH
ENSG00000169760.19,906.2718827608372,7.439921072034884,0.20733707242129432,35.88321656687372,5.581985093356429e-282,1.4846941167696803e-279,MyLa_vs_HH
ENSG00000010017.15,2796.1965687453667,-2.551162737346536,0.07120455864214009,-35.82864336212195,3.956073663406526e-281,1.0311901611035452e-278,MyLa_vs_HH
