Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000123685.10,7627.37935365286,5.667803030280503,0.13411437837545945,42.260964849072515,0,0,SeAx_vs_HuT78
ENSG00000075340.25,2308.8924461829556,3.701306320837397,0.0780724750902688,47.40859459826117,0,0,SeAx_vs_HuT78
ENSG00000188001.12,2327.185614077698,5.527597157093482,0.13498563398401545,40.949521767242594,0,0,SeAx_vs_HuT78
ENSG00000114473.16,2734.459637335775,4.255862576705594,0.110316708037248,38.578585714039065,0,0,SeAx_vs_HuT78
ENSG00000164111.17,8732.998763937243,3.8231715164137907,0.08455632613752517,45.21449418457065,0,0,SeAx_vs_HuT78
ENSG00000133398.6,2916.9124630366746,3.4930888592769707,0.08171241891340374,42.74856754612585,0,0,SeAx_vs_HuT78
ENSG00000161011.22,15363.08784808432,3.5642059007851623,0.0928342827116998,38.39320773182394,0,0,SeAx_vs_HuT78
ENSG00000160991.19,3240.594587536167,-4.882436194128263,0.12067354132337346,-40.45987331261468,0,0,SeAx_vs_HuT78
ENSG00000077782.25,3937.922528265415,5.065289529801138,0.09746560187374524,51.97002257640188,0,0,SeAx_vs_HuT78
ENSG00000171033.15,1510.7588497165566,6.21620103638767,0.14589670376656666,42.606864143644614,0,0,SeAx_vs_HuT78
ENSG00000164687.13,8701.487686705656,2.4709867715317366,0.059787412794666116,41.3295484121063,0,0,SeAx_vs_HuT78
ENSG00000205002.5,1939.8432684399465,5.249496556824374,0.12619025402863202,41.59985727291813,0,0,SeAx_vs_HuT78
ENSG00000185885.19,4101.08577383472,-4.900305350877835,0.13015481667710166,-37.64981946872469,0,0,SeAx_vs_HuT78
ENSG00000110448.13,3183.1041286776076,-7.661212290373474,0.18555622685118325,-41.28782105769909,0,0,SeAx_vs_HuT78
ENSG00000126432.16,6837.116810144882,2.309732267189179,0.05843353748869233,39.527510509459454,0,0,SeAx_vs_HuT78
ENSG00000134954.16,5599.015591406389,-5.247140373482596,0.08879051672024701,-59.09572967138825,0,0,SeAx_vs_HuT78
ENSG00000111674.11,3500.606837839195,4.365018685483956,0.10590840917994603,41.215034002328125,0,0,SeAx_vs_HuT78
ENSG00000004700.18,3726.454906482033,2.8131041556498904,0.07243127457638089,38.838252841780246,0,0,SeAx_vs_HuT78
ENSG00000133703.16,1762.236353686873,2.78709426763843,0.0735238496085184,37.907349553627284,0,0,SeAx_vs_HuT78
ENSG00000061794.15,3885.413372748162,2.0713075148459037,0.04600904808269409,45.01956900136363,0,0,SeAx_vs_HuT78
ENSG00000139116.21,1890.064127144775,4.3934786135736745,0.11587397065473996,37.91600985750767,0,0,SeAx_vs_HuT78
ENSG00000072818.14,2628.443257833758,-5.996090967557436,0.13765176850151356,-43.55985420914883,0,0,SeAx_vs_HuT78
ENSG00000141510.21,2906.7278536790222,4.313136084898937,0.09729376798045057,44.33106225021097,0,0,SeAx_vs_HuT78
ENSG00000092871.19,5760.44969888788,5.113669850891424,0.08482802984402948,60.28278459718752,0,0,SeAx_vs_HuT78
ENSG00000109062.14,6319.348070597038,-3.89778133104202,0.08497915882917119,-45.867497216317595,0,0,SeAx_vs_HuT78
ENSG00000184640.22,8192.935375555187,-3.881698026257323,0.09880245096476893,-39.28746694392695,0,0,SeAx_vs_HuT78
ENSG00000166562.12,6252.87133519459,2.5636144552291853,0.06544943524808579,39.169390010957564,0,0,SeAx_vs_HuT78
ENSG00000104814.14,4957.4049167050325,3.3689666244701386,0.08457551150874557,39.833830908865025,0,0,SeAx_vs_HuT78
ENSG00000134815.22,2571.097868321108,-2.298732435398397,0.05974910275106929,-38.473087118571975,0,0,SeAx_vs_HuT78
ENSG00000105479.18,947.3232416975724,-6.529565889989542,0.16594281395696112,-39.34828953595453,0,0,SeAx_vs_HuT78
ENSG00000196576.18,6293.098916084677,4.4445045843226705,0.10284866164741818,43.214024500961905,0,0,SeAx_vs_HuT78
ENSG00000078596.13,6002.525797662796,-4.094963824075294,0.08618774845666813,-47.51213365475122,0,0,SeAx_vs_HuT78
ENSG00000166902.7,2498.768597801645,-2.2832729535097838,0.06146989523115253,-37.14457206936374,5.364206676420913e-302,2.118536533751326e-299,SeAx_vs_HuT78
