"Geneid","HH-1","HH-2","HH-3","M-1","M-2","M-3","78-1","78-2","78-3","S-1","S-2","S-3"
"ENSG00000248491.7",50.1767317982756,78.3470146127416,0,0,0,53.2039254040284,2.06335488334784,1.90113178478865,1.04261358666078,1.85291484609021,0,0.882547312403811
"ENSG00000164070.14",1012.5664476892,1058.168320819,3880.44659380803,4341.98512692115,3934.81486752119,1050.51672317366,184.670262059632,307.032783243367,970.673249181182,1038.55877123356,921.669234566162,337.133073338256
"ENSG00000282855.1",4.01413854386205,1.93449418796893,10.6979730656362,12.6404224946758,11.5946861887846,6.2592853416504,0,0.950565892394326,2.08522717332155,2.77937226913531,1.81788803661965,0
"ENSG00000142731.13",1523.36557739565,1530.18490268342,1158.29872010661,1163.9722380514,1205.8473636336,1505.35812466692,1295.78686674244,1305.12697025741,1372.07948004558,1652.80004271247,1690.63587405627,1373.24361810033
"ENSG00000164073.13",728.566145710962,826.029018262732,318.994105957151,295.996560083659,351.002772805935,891.948161185182,375.530588769307,329.846364660831,429.556797704239,378.921086025448,407.206920202801,414.797236829791
"ENSG00000295436.1",33.1166429868619,18.3776947857048,24.3135751491731,18.9606337420138,12.6487485695832,25.0371413666016,7.22174209171744,6.65396124676028,3.12784075998233,4.63228711522552,5.45366410985894,1.76509462480762
"ENSG00000164074.19",690.431829544273,818.291041510857,552.404427389214,536.164587482501,418.462765177046,727.120313855055,1141.03525049136,1050.37531109573,488.985772143904,495.654721329131,499.010266052093,1182.61339862111
"ENSG00000138709.22",1096.86335711031,1186.81218431894,1165.10652114838,1127.1043391086,1043.52175699062,1010.87458267654,946.048214014985,1148.28359801235,621.397697649822,669.82871686161,665.347021402791,1083.76809963188
"ENSG00000164040.19",1400.93435180786,1388.96682696169,1268.19607978087,1436.79469022815,1298.60485314388,1344.70313423123,1730.12306968716,1702.46351327824,1629.60503595079,1488.81707883348,1582.4715358774,1681.25263012926
"ENSG00000251432.9",24.0848312631723,19.3449418796893,4.86271502983463,7.37357978856091,9.48656142718744,17.7346418013428,17.5385165084566,16.1596201707035,61.5142016129857,31.4995523835335,45.4472009154912,21.1811354976915
"ENSG00000077684.18",1424.01564843506,1543.7263619992,942.394172781951,1160.81213242773,939.169581291556,1414.59848721299,1798.21378083764,1897.32952121907,1674.43742017721,1744.51932759393,1906.96455041401,1863.05737648444
"ENSG00000151466.14",814.870124403996,746.714756556006,707.038765337955,715.237239490408,676.708048472704,814.75030863816,939.858149364941,999.995318798831,604.71588026325,708.739928629505,734.426766794338,958.446381270538
"ENSG00000151470.15",502.770852618722,405.27653237949,443.479610720918,519.310690822933,361.543396613921,558.119609630494,312.598264827198,230.036945959427,217.906239612102,305.730949604884,212.692900284499,338.898167963063
"ENSG00000250102.7",0,0,0,0,0,0,27.8552909251958,29.4675426642241,20.8522717332155,32.4260098065786,19.0878243845063,33.5367978713448
"ENSG00000251598.3",16.0565541754482,19.3449418796893,0,0,0,23.9939271429932,1.03167744167392,0,246.056806451943,214.938122146464,150.884707039431,0.882547312403811
"ENSG00000138650.10",0,0,0,0,0,0,0,0,155.349424412456,112.101348188458,159.974147222529,0
"ENSG00000250144.1",421.484547105515,286.305139819401,372.483971285332,227.527604904165,334.137774713158,249.328199442408,251.729295768437,365.967868571815,354.488619464664,202.894175646878,152.70259507605,177.392009793166
"ENSG00000189184.13",0,0,0,0,0,0,0,0.950565892394326,64.6420423729681,80.6017958049241,48.1740329704207,0
"ENSG00000248307.7",1.00353463596551,0,178.947913097914,131.671067652873,235.055910918089,0,0,0,0,0,0,0
"ENSG00000250033.6",0,0,621.454980812865,681.529446171273,413.192453273053,0,0,0,0,0,0,0
"ENSG00000151012.14",889.131687465444,450.73714579676,642.850926944138,963.832215219034,517.544628972115,810.577451743727,36.1087104585872,42.7754651577447,408.704525971024,487.316604521725,516.28020239998,48.5401021822096
"ENSG00000248795.1",7.02474245175859,4.83623546992232,10.6979730656362,4.21347416489195,7.37843666559023,6.2592853416504,13.411806741761,12.3573566011262,3.12784075998233,0,0,7.06037849923049
"ENSG00000151014.8",340.198241592309,348.208953834407,564.074943460817,548.805009977176,482.760570405761,314.007481306128,549.8840764122,526.613504386456,327.380666211483,367.803596948906,390.845927873224,557.769901439208
"ENSG00000109381.23",942.319023171616,826.996265356717,681.752647182815,713.130502407962,566.03149848885,841.873878451979,940.889826806615,867.866659756019,983.184612221111,1059.8672919636,1099.82226215489,1053.76149101015
"ENSG00000296566.1",27.0954351710688,14.508706409767,6.80780104176848,9.48031687100689,8.43249904638883,18.7778560249512,11.3484518584131,8.55509303154893,21.8948853198763,9.26457423045104,6.36260812816877,15.0033043108648
"ENSG00000109390.15",569.004138592446,567.77404416888,1254.58047769733,1351.47183838909,1299.65891552468,583.156750997096,884.14756751455,903.988163667004,763.193145435687,733.754279051723,711.703166336592,781.054371477372
"ENSG00000164134.16",5584.67024914808,5948.56962800445,4944.40864233585,5431.16819854572,5662.4231096501,5808.61679705157,5609.23025038111,5953.39418406566,3982.78390104416,4339.52656954327,4947.38229166037,6046.33163727851
"ENSG00000273247.8",40.1413854386205,44.4933663232854,68.0780104176848,62.1487439321563,53.7571814207288,59.4632107456788,73.2490983588483,34.2203721261957,77.1534054128974,90.7928274584202,81.8049616478842,64.4259538054782
"ENSG00000172007.9",583.053623495963,604.52943374029,438.616895691083,415.027205241857,352.056835186734,614.453177705348,392.03742783609,340.302589477169,833.048255741959,873.649349931533,888.038305888698,320.364674402583
"ENSG00000145391.17",508.792060434515,518.444442375673,1534.67286341581,1644.30829284908,1459.87639740607,571.681394537403,1428.87325671838,1789.91557537852,1427.3380001386,1674.1085634425,1659.73177743374,1708.61159681378
"ENSG00000085871.11",0,0,839.304614149456,861.655466720404,789.492723218155,0,621.0698198877,617.867830056312,498.369294423851,453.964137292101,473.559833539418,694.564734861799
"ENSG00000178458.5",42.1484547105515,28.0501657255495,23.3410321432062,11.5870539534529,20.0271852351735,20.864284472168,36.1087104585872,60.8362171132368,71.9403374795935,48.1757859983454,52.7187530619698,21.1811354976915
"ENSG00000196782.15",0,3.86898837593786,0,0,0,1.0432142236084,379.657298536003,207.223364541963,67.7698831329504,90.7928274584202,123.616386490136,242.700510911048
"ENSG00000153130.20",1477.20298414123,1387.03233277372,1644.57022309007,1668.53576929721,1505.20107978041,1634.71668839436,1688.85597202021,1694.85898613908,1864.19309294947,2069.70588308276,1911.50927050556,1834.81586248752
"ENSG00000196951.14",96.3393250526892,76.4125204247727,8.75288705370233,17.9072652007908,22.1353099967707,103.278208137232,89.7559374256311,58.9350853284482,61.5142016129857,41.6905840370297,53.6276970802796,96.1976570520154
"ENSG00000241923.2",26.0919005351033,38.6898837593786,30.1488331849747,21.0673708244598,34.7840585663539,15.648213354126,30.9503232502176,38.9732015881674,63.5994287863073,27.7937226913531,23.6325444760554,23.8287774349029
"ENSG00000153132.15",0,0,0,0,0,0,334.26349110235,327.945232876042,8.3409086932862,0,0,313.304295903353
"ENSG00000179387.12",647.279840197756,615.169151774119,454.177583786554,566.712275177967,511.220254687323,535.168896711109,775.821436138788,685.358008416309,1070.76415350062,1209.95339449691,1162.53939941827,635.434064930744
"ENSG00000109436.10",0,0,0,5.26684270611494,0,1.0432142236084,16.5068390667827,10.4562248163376,284.633509158392,397.45023448635,323.584070518297,15.0033043108648
"ENSG00000109445.13",1275.49252231217,1414.11525140529,1363.50529436563,1473.66258917096,1378.71359408457,1297.75849416885,1785.83365153756,1899.23065300386,1479.46867947164,1584.24219340713,1590.65203204219,1730.67527962387
"ENSG00000164136.19",15.0530195394827,28.0501657255495,1180.66720924385,823.734199236376,855.898653208467,16.6914275777344,3.09503232502176,8.55509303154893,98.0056771461129,88.93991261233,114.526946307038,10.5905677488457
"ENSG00000109452.15",3292.59714060285,3321.52652074265,24.3135751491731,37.9212674840275,41.1084328511456,3580.31121542403,79.4391630088919,123.573566011262,974.843703527825,1154.3659491142,1337.96559495206,138.559928047398
"ENSG00000249806.2",27.0954351710688,25.1484244435961,0,0,0,21.9074986957764,0,0,4.1704543466431,5.55874453827063,2.72683205492947,0
"ENSG00000250326.3",123.434760223758,140.250828627747,25.2861181551401,31.6010562366896,23.1893723775693,138.747491739917,21.6652262751523,20.9124496326752,81.3238597595405,51.8816156905258,58.1724171718287,12.3556623736534
"ENSG00000170185.14",1416.9909059833,1383.16334439778,1454.92433692652,1430.47447898082,1515.74170358839,1404.16634497691,1368.00428765962,1506.64693944501,956.076658967931,1207.17402222777,1345.23714709854,1525.04175583378
"ENSG00000109458.12",37.130781530724,28.0501657255495,0,0,0,33.3828551554688,0,0,547.372132996907,672.608089130746,672.61857354927,0
"ENSG00000228981.3",10.0353463596551,12.574212221798,19.4508601193385,4.21347416489195,9.48656142718744,6.2592853416504,3.09503232502176,6.65396124676028,7.29829510662543,18.5291484609021,14.5431042929572,6.17783118682668
"ENSG00000153147.8",6973.56218532435,6752.35196310554,5675.76098282298,6666.76949740029,5945.96589008493,6911.29423140565,4654.92861683273,4553.21062456882,5483.10485224902,6743.68358234531,6708.0068551265,4523.05497606953
"ENSG00000251600.10",0,0,0,0,0,2.0864284472168,3.09503232502176,1.90113178478865,41.704543466431,36.1318394987591,37.2667047507028,0
"ENSG00000248890.5",1.00353463596551,1.93449418796893,4.86271502983463,2.10673708244597,1.0540623807986,3.1296426708252,101.104389284044,79.8475349611234,8.3409086932862,9.26457423045104,5.45366410985894,91.7849204899963
"ENSG00000164161.12",0,0,0,0,0,0,356.960394819176,365.017302679421,0,0,0,374.200060459216
"ENSG00000164162.16",192.678650105378,199.2529013608,204.234031253054,207.513602620929,195.001540447742,197.167488261988,266.172779951871,221.481852927878,182.457377665636,238.099557722592,232.689668687315,288.592971156046
"ENSG00000249193.1",5.01767317982756,7.73797675187571,11.6705160716031,8.4269483297839,7.37843666559023,7.3024995652588,14.4434841834349,12.3573566011262,13.5539766265901,3.70582969218042,5.45366410985894,7.9429258116343
"ENSG00000164163.13",8797.98815350965,8904.47674722098,7025.65067510507,7444.15548082285,7738.92599982335,9264.7855198662,8342.14379337532,8920.11033422835,5778.16449727402,6340.67460332069,7213.37972930676,8991.39201877002
