Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_line,Ensembl,gene_symbol,gene_type
ENSG00000171421.15,1224.3937630187531,0.3490551729819058,0.08409818233342789,4.150567387984569,3.3165210255832796e-5,6.14678875518016e-5,MyLa,ENSG00000171421,MRPL36,protein_coding
ENSG00000145494.14,3769.3232577975577,-0.3470924022746801,0.0749573242628153,-4.630533516080497,3.6472473712597393e-6,7.389176898745248e-6,MyLa,ENSG00000145494,NDUFS6,protein_coding
ENSG00000145536.17,19.070866521631455,3.8776924119685536,0.6969882721052988,5.563497360229218,2.644208650942373e-8,6.327941855991911e-8,MyLa,ENSG00000145536,ADAMTS16,protein_coding
ENSG00000164151.13,1751.830915658728,0.10971407037769396,0.07166298372186986,1.5309726818451157,0.12577614439271378,0.1535588280908889,MyLa,ENSG00000164151,ICE1,protein_coding
ENSG00000133398.6,2916.9124630366746,0.0023981772608853732,0.06475671217475616,0.03703364763815549,0.9704581771979005,0.9757739101543156,MyLa,ENSG00000133398,MED10,protein_coding
ENSG00000215218.5,245.1997436824419,-4.061889185390941,1.3076133326115706,-3.106338153709797,0.0018941996749218262,0.0029668434518995506,MyLa,ENSG00000215218,UBE2QL1,protein_coding
ENSG00000037474.17,6688.981501504776,-0.04642240541905617,0.04802614604298907,-0.966606926516707,0.3337405706722193,0.3762990619924763,MyLa,ENSG00000037474,NSUN2,protein_coding
ENSG00000145545.15,849.1631875616526,0.35156573244130823,0.08710276577679321,4.036217786037007,5.4319795736838786e-5,9.886187653096215e-5,MyLa,ENSG00000145545,SRD5A1,protein_coding
ENSG00000112941.16,1300.3843761848082,-0.04762159565995249,0.06607962721112622,-0.7206698595287196,0.471112660831112,0.5143249546500153,MyLa,ENSG00000112941,TENT4A,protein_coding
ENSG00000124275.17,1544.5109861995893,-0.08833718836665164,0.06965627914185898,-1.2681870099140369,0.20473117483276343,0.24116607028158044,MyLa,ENSG00000124275,MTRR,protein_coding
ENSG00000124279.14,546.6678374031723,0.07741008623162969,0.09230254872119327,0.838655999255802,0.4016623764071328,0.44472566066724684,MyLa,ENSG00000124279,FASTKD3,protein_coding
ENSG00000150756.16,573.2501600808764,-0.5397133395783504,0.0961465909035706,-5.613442291673673,1.9834076874711832e-8,4.786104867767438e-8,MyLa,ENSG00000150756,ATPSCKMT,protein_coding
ENSG00000150753.14,20734.790906139813,-0.158278301807909,0.03888062189956439,-4.070878861371359,4.68361017514072e-5,8.573243175928232e-5,MyLa,ENSG00000150753,CCT5,protein_coding
ENSG00000145495.19,3431.030094461972,-1.0602985295917098,0.060524821745810156,-17.518408134181893,1.036861799497183e-68,1.9167971394108916e-67,MyLa,ENSG00000145495,MARCHF6,protein_coding
ENSG00000164236.13,3120.5790734341726,1.1423969927825055,0.1166998880631036,9.789186705687092,1.252996612372299e-22,6.223439347960431e-22,MyLa,ENSG00000164236,ANKRD33B,protein_coding
ENSG00000112977.18,4068.5337404061597,0.7117980160857669,0.04705112967702075,15.128181214178182,1.0557304952656299e-51,1.295605983502538e-50,MyLa,ENSG00000112977,DAP,protein_coding
ENSG00000169862.23,391.1537595148077,3.329987540179959,0.5530605391644805,6.021018142445377,1.7332332752328437e-9,4.478435621750526e-9,MyLa,ENSG00000169862,CTNND2,protein_coding
ENSG00000039139.11,13.442553221323639,4.785944469617463,0.634363838231491,7.5444787063524,4.5410021891513363e-14,1.538416468188442e-13,MyLa,ENSG00000039139,DNAH5,protein_coding
ENSG00000038382.24,3294.781570585983,0.0551781468939212,0.05624702885403346,0.9809966502784331,0.32659439341918056,0.36881593704463916,MyLa,ENSG00000038382,TRIO,protein_coding
ENSG00000145569.8,324.34227171202616,0.9204063597140608,0.2554981131954959,3.6023998306782263,3.152929112200577e-4,5.335946645800561e-4,MyLa,ENSG00000145569,OTULINL,protein_coding
ENSG00000154124.9,2184.4087356394184,1.2347730780883672,0.048246151969854684,25.59319298376132,1.816390267814214e-144,1.2394248356242224e-142,MyLa,ENSG00000154124,OTULIN,protein_coding
ENSG00000154122.16,2165.456707624781,-0.8305230579064613,0.07126911721227695,-11.653337243293283,2.206453785070571e-31,1.4861349964250519e-30,MyLa,ENSG00000154122,ANKH,protein_coding
ENSG00000183580.11,115.64710451277416,-4.020729289726204,1.3125368624730824,-3.0633267565151234,0.00218890905511989,0.003397814639754351,MyLa,ENSG00000183580,FBXL7,protein_coding
ENSG00000173545.7,1619.8244563367641,0.18667165897949814,0.05208242241642911,3.5841585379218768,3.381666454250674e-4,5.706014875485375e-4,MyLa,ENSG00000173545,ZNF622,protein_coding
ENSG00000154153.16,178.98349699739137,-4.23083886552317,1.309173445599107,-3.2316870463157334,0.0012306175309691407,0.0019633539332991564,MyLa,ENSG00000154153,RETREG1,protein_coding
ENSG00000145555.16,271.31642645712986,5.937839350606606,0.4606411555416708,12.890379591949973,5.099220298978607e-38,4.254682340370562e-37,MyLa,ENSG00000145555,MYO10,protein_coding
ENSG00000176788.11,8532.495345359865,3.774446352139231,0.4040169298395826,9.342297496389318,9.426600966141598e-21,4.345839773318834e-20,MyLa,ENSG00000176788,BASP1,protein_coding
ENSG00000145526.14,6.890334780589283,-4.078317624838564,1.379749468234788,-2.955839243813043,0.003118195680792711,0.004756489268231672,MyLa,ENSG00000145526,CDH18,protein_coding
ENSG00000164256.11,115.44451092469572,11.012558636821817,0.7035063049514778,15.653816546223242,3.1287941085791316e-55,4.2609794793220295e-54,MyLa,ENSG00000164256,PRDM9,protein_coding
ENSG00000113360.19,2365.007096964563,0.02122491801525187,0.0542962933445171,0.39090915250101854,0.6958643884937021,0.7288010748343314,MyLa,ENSG00000113360,DROSHA,protein_coding
ENSG00000082213.20,980.800795205725,0.0723222136648841,0.062327228154360814,1.1603630677393437,0.24590101682199655,0.2848989201032164,MyLa,ENSG00000082213,C5orf22,protein_coding
ENSG00000113384.16,2685.4191472111884,0.11638301035026007,0.05586208381263868,2.0833990142689354,0.0372148680502118,0.049245748329618276,MyLa,ENSG00000113384,GOLPH3,protein_coding
ENSG00000150712.13,932.9895470770043,0.34064059399319246,0.08146013673466086,4.181684534887991,2.8935726412362384e-5,5.385880067585246e-5,MyLa,ENSG00000150712,MTMR12,protein_coding
ENSG00000056097.18,4347.8064533735715,-0.1120280966948499,0.060101042074997814,-1.8639959113363505,0.062322278514522225,0.07971013305983986,MyLa,ENSG00000056097,ZFR,protein_coding
ENSG00000113387.15,9483.725524087817,-0.712506934023116,0.048061238099901114,-14.824980840944711,1.0100872485707794e-49,1.1691356226130522e-48,MyLa,ENSG00000113387,SUB1,protein_coding
ENSG00000113389.18,8.044380696644316,1.6485366975921534,0.8802541918443959,1.8727961909933946,0.061096534175307735,0.07820380376220641,MyLa,ENSG00000113389,NPR3,protein_coding
ENSG00000113407.16,6221.909782077762,-0.009042501045659755,0.0652426320498416,-0.13859804182565486,0.8897677907727451,0.9053984710447522,MyLa,ENSG00000113407,TARS1,protein_coding
ENSG00000082196.23,38.53992794487881,-0.43696265203911633,0.37318194522757703,-1.1709104838194784,0.2416347606320268,0.2806046364891032,MyLa,ENSG00000082196,C1QTNF3,protein_coding
ENSG00000039560.16,1138.6446609332897,10.361016838127913,0.451912431461757,22.927045411462004,2.4971825202698087e-116,1.0995195873877167e-114,MyLa,ENSG00000039560,RAI14,protein_coding
ENSG00000113456.22,2000.8545457705497,-0.062370498673878685,0.0712671252960469,-0.8751650696557324,0.3814840961416048,0.4243213494681008,MyLa,ENSG00000113456,RAD1,protein_coding
ENSG00000113460.15,3519.4434862826097,0.4914498814747546,0.05278835818336496,9.30981561820242,1.2805445321959432e-20,5.872391586245506e-20,MyLa,ENSG00000113460,BRIX1,protein_coding
ENSG00000168724.20,3239.19242747983,0.23385261166200644,0.05239967982850907,4.462863369153152,8.087162361289658e-6,1.5856775546064105e-5,MyLa,ENSG00000168724,DNAJC21,protein_coding
ENSG00000113494.19,91.45844910618483,8.808818869677356,0.5407615897718898,16.28965340048133,1.168897888553277e-59,1.7734861678131384e-58,MyLa,ENSG00000113494,PRLR,protein_coding
ENSG00000152582.16,338.3275117941246,7.067570142577479,0.41370142102469076,17.083746352796954,1.961128283183007e-65,3.367507893903047e-64,MyLa,ENSG00000152582,SPEF2,protein_coding
ENSG00000168685.17,518.0741953674558,2.7524067860267696,0.1747960702626329,15.746388244834394,7.271759190233714e-56,1.0007691396654275e-54,MyLa,ENSG00000168685,IL7R,protein_coding
ENSG00000152611.14,6.615992908624842,6.213551194740867,1.0011933314351962,6.20614520657447,5.4300009946488e-10,1.4478151179062564e-9,MyLa,ENSG00000152611,CAPSL,protein_coding
ENSG00000168671.12,5.242395758997947,-4.727552156040572,1.4510348085949105,-3.2580556496907414,0.0011217840545652248,0.0017987465038322558,MyLa,ENSG00000168671,UGT3A2,protein_coding
ENSG00000164187.9,572.3024748114393,-0.6973841393649433,0.0918777586612592,-7.590347756915835,3.190480503606894e-14,1.0928129409594914e-13,MyLa,ENSG00000164187,LMBRD2,protein_coding
ENSG00000145604.19,2121.215339972217,0.021281004004227368,0.10550935003559506,0.2016978021099355,0.840152980950837,0.8612327985474485,MyLa,ENSG00000145604,SKP2,protein_coding
ENSG00000152620.15,795.3169263159892,-0.05704276946534893,0.1124968313728824,-0.5070611213597187,0.6121119332303164,0.6500696565996344,MyLa,ENSG00000152620,NADK2,protein_coding
ENSG00000164188.11,6.773765492035023,-1.7015929040496187,0.823425998427824,-2.0664794496390546,0.038783230873301,0.05123789639855367,MyLa,ENSG00000164188,RANBP3L,protein_coding
ENSG00000079215.17,143.9106680412812,-1.537008504165039,0.3316431570602362,-4.6345250050971885,3.5775799035939805e-6,7.255928864540982e-6,MyLa,ENSG00000079215,SLC1A3,protein_coding
ENSG00000164190.20,1768.3085401756418,-0.45967954335235334,0.07241303279796442,-6.348022249459979,2.1810054602603662e-10,5.945418147578613e-10,MyLa,ENSG00000164190,NIPBL,protein_coding
ENSG00000197603.18,128.64900960564376,1.4504715139512474,0.16913735885298375,8.575701570532473,9.84846066158611e-18,3.994864232880541e-17,MyLa,ENSG00000197603,CPLANE1,protein_coding
ENSG00000113569.19,2235.2386362283355,-0.348037092055213,0.06972180938748183,-4.9917966144708394,5.982022865069856e-7,1.2905761297873767e-6,MyLa,ENSG00000113569,NUP155,protein_coding
ENSG00000082068.11,1009.2908864440121,-0.5532376765966293,0.0587685409731463,-9.413840592867972,4.7833209082828146e-21,2.23284460593302e-20,MyLa,ENSG00000082068,WDR70,protein_coding
ENSG00000113594.12,25.817273986943153,-3.2989437198893676,1.3653118110314095,-2.4162566332720856,0.015681004844048666,0.021876529237046274,MyLa,ENSG00000113594,LIFR,protein_coding
ENSG00000164327.16,491.9588542584466,-0.3465754011204196,0.08621216692961675,-4.020028882969179,5.819100681099158e-5,1.0564192669837766e-4,MyLa,ENSG00000164327,RICTOR,protein_coding
ENSG00000082074.21,210.94255294229055,-3.456814060626738,1.3513863872011904,-2.5579760854229305,0.010528333232844534,0.015048888684323625,MyLa,ENSG00000082074,FYB1,protein_coding
ENSG00000113638.16,780.7959585156251,1.8200174684352401,0.06810264013705647,26.724624254984203,2.4359011633095933e-157,1.9966729472587377e-155,MyLa,ENSG00000113638,TTC33,protein_coding
ENSG00000171522.8,3634.0644984656205,0.8709677261418838,0.10401673932123462,8.373341943089338,5.600678740715707e-17,2.188058933685486e-16,MyLa,ENSG00000171522,PTGER4,protein_coding
ENSG00000132356.12,1732.518722692992,0.5011015740396755,0.06009033969428224,8.339136982568208,7.483468225103631e-17,2.907065316774236e-16,MyLa,ENSG00000132356,PRKAA1,protein_coding
ENSG00000145592.16,19559.637557563747,-0.017367929292574483,0.08189445596591859,-0.21207698479372483,0.8320469747823974,0.8541326577141607,MyLa,ENSG00000145592,RPL37,protein_coding
ENSG00000132357.16,49.0687434061017,-6.295092956622763,1.2603241726863827,-4.994820454173122,5.889052963162763e-7,1.2713603986897514e-6,MyLa,ENSG00000132357,CARD6,protein_coding
ENSG00000083720.15,2473.5079259467043,0.43608601469423935,0.07411301005213278,5.884068321978645,4.003024656837636e-9,1.0116622135459553e-8,MyLa,ENSG00000083720,OXCT1,protein_coding
ENSG00000205765.12,898.0267263774364,0.4291445368847082,0.07054362700811502,6.083392009817434,1.1766618084840651e-9,3.0726173812808697e-9,MyLa,ENSG00000205765,RIMOC1,protein_coding
ENSG00000151876.15,419.9453429648326,1.1084748660722754,0.09769609855976565,11.346152839400903,7.749807971667727e-30,5.002637310289524e-29,MyLa,ENSG00000151876,FBXO4,protein_coding
ENSG00000250722.7,6.3644776096040685,-0.9342282837341526,1.154591652582183,-0.8091417269861604,0.41843362912604853,0.4616087259522423,MyLa,ENSG00000250722,SELENOP,protein_coding
ENSG00000177721.5,70.00505450768789,-2.441002777887737,0.354196033480226,-6.891671693505887,5.514051602232118e-12,1.6566305793428122e-11,MyLa,ENSG00000177721,ANXA2R,protein_coding
ENSG00000172262.14,1493.2363318401183,-0.5011023725814088,0.06666007422345419,-7.517278947239713,5.5928007696254e-14,1.8859242543474212e-13,MyLa,ENSG00000172262,ZNF131,protein_coding
ENSG00000177453.9,549.6467691325531,-3.247856782044332,0.2149022492668272,-15.113181891417637,1.3258004674926523e-51,1.6209340987647034e-50,MyLa,ENSG00000177453,NIM1K,protein_coding
ENSG00000112972.16,3247.720580618255,-2.5428148684570604,0.12099966228538118,-21.015057566522444,4.7766269696645354e-98,1.6339574618277662e-96,MyLa,ENSG00000112972,HMGCS1,protein_coding
ENSG00000151882.12,43.305573804229965,-4.788006173846825,1.2973294137537648,-3.6906633913378584,2.2366996188600077e-4,3.8432308678447566e-4,MyLa,ENSG00000151882,CCL28,protein_coding
ENSG00000151881.17,565.4843084171921,0.5858692997419592,0.09308720212338645,6.2937684921004875,3.098498395062267e-10,8.36600985764378e-10,MyLa,ENSG00000151881,TMEM267,protein_coding
ENSG00000172244.11,271.556350350991,-0.6506980688173701,0.13586298486466974,-4.7893697423585735,1.6730595857277088e-6,3.4848946109619995e-6,MyLa,ENSG00000172244,C5orf34,protein_coding
